Elevation,Area
100,6321.05
200,727.26
300,746.58
400,823.86
500,949.43
600,947.07
700,1031.44
800,1120.52
900,1110.21
1000,838.67
1100,728.55
1200,562.19
1300,432.32
1400,318.98
1500,212.73
1600,122.78
1700,66.12
1800,26.19
1900,7.51
2000,3.01
2100,1.50
2200,1.72
