Elevation,Area
3600,162.50
3700,565.84
3800,518.62
3900,891.70
4000,952.22
4100,1170.96
4200,1469.12
4300,1407.74
4400,932.69
4500,909.73
4600,677.46
4700,517.33
4800,336.80
4900,209.51
5000,136.09
5100,84.15
5200,54.74
5300,32.63
5400,21.47
5500,13.95
5600,10.30
5700,6.87
5800,4.51
5900,1.93
6000,0.43
6100,0.86
6200,0.86
