Elevation,SCA,CCA
3400.0,0.7342777201597107,0.7342777201597107
3500.0,5.348320133121341,5.348320133121341
3600.0,2.1540442397506983,2.1540442397506983
3700.0,2.6636995721028525,2.6636995721028525
3800.0,3.095085491434551,3.095085491434551
3900.0,3.6489831814289997,3.6489831814289997
4000.0,3.77437023230619,3.77437023230619
4100.0,2.081723671486691,2.081723671486691
4200.0,1.6836843889014121,1.6836843889014121
4300.0,3.162492088403322,3.162492088403322
4400.0,2.053313352358983,2.053313352358983
4500.0,2.513422055353555,2.513422055353555
4600.0,3.1870210631457114,3.1870210631457114
4700.0,4.482213574388322,4.482213574388322
4800.0,6.129853295966729,6.129853295966729
4900.0,6.9278052617283015,6.9278052617283015
5000.0,6.5563998560762,6.5563998560762
5100.0,7.4102603712812645,7.4102603712812645
5200.0,7.717742514180625,7.717742514180625
5300.0,9.460570329896303,9.460570329896303
5400.0,12.803951505445063,12.803951505445063
5500.0,18.34984270497859,18.34984270497859
5600.0,24.8910187288602,24.8910187288602
5700.0,29.83372938048224,29.83372938048224
5800.0,39.423306202192244,39.423306202192244
5900.0,43.19284971436801,43.19284971436801
6000.0,48.37676639324484,48.37676639324484
6100.0,46.30462533907028,46.30462533907028
