Elevation,Area
3200,0.86
3300,508.96
3400,296.87
3500,244.50
3600,407.42
3700,894.05
3800,820.43
3900,996.87
4000,803.25
4100,1014.90
4200,1124.38
4300,1213.68
4400,1311.35
4500,1108.71
4600,979.92
4700,813.77
4800,689.27
4900,552.53
5000,377.58
5100,267.04
5200,203.50
5300,154.77
5400,113.55
5500,88.44
5600,78.99
5700,52.38
5800,42.50
5900,24.69
6000,15.03
6100,13.52
6200,9.66
6300,8.16
6400,5.37
6500,1.72
6600,1.07
6700,0.43
