Month,SCA
1.0,-0.53
2.0,-0.18
3.0,-0.15
4.0,-0.18
5.0,0.00
6.0,-0.42
7.0,-0.03
8.0,-0.03
9.0,-0.19
10.0,-0.19
11.0,-1.71
12.0,-1.69
