Elevation,Area
100,885.68
200,1937.09
300,1105.07
400,1054.19
500,1172.25
600,1190.71
700,1165.81
800,1201.87
900,1246.95
1000,1310.06
1100,1301.48
1200,1263.48
1300,1201.23
1400,1135.11
1500,1036.59
1600,837.38
1700,614.78
1800,426.31
1900,278.41
2000,148.54
2100,76.20
2200,36.71
2300,27.48
2400,15.24
2500,14.60
2600,14.38
2700,9.66
2800,6.65
2900,4.29
3000,5.58
3100,3.86
3200,1.93
3300,1.07
3400,0.43
