Elevation,SCA,CCA
0.0,3.6483367156765807,3.6483367156765807
100.0,6.992253085708899,6.992253085708899
200.0,8.307474159344782,8.307474159344782
300.0,9.643979554209311,9.643979554209311
400.0,11.147251235060319,11.147251235060319
500.0,12.762192617727331,12.762192617727331
600.0,14.712676033254882,14.712676033254882
700.0,16.80245474076872,16.80245474076872
800.0,19.386315970671713,19.386315970671713
900.0,22.51320328637811,22.51320328637811
1000.0,27.084887640010674,27.084887640010674
1100.0,30.777084854416717,30.777084854416717
1200.0,34.47422679559454,34.47422679559454
1300.0,37.212674431670706,37.212674431670706
1400.0,40.22640432670318,40.22640432670318
1500.0,43.198510133595136,43.198510133595136
1600.0,45.75355616068076,45.75355616068076
1700.0,48.6352253917016,48.6352253917016
1800.0,46.440278918992284,46.440278918992284
1900.0,44.7353826031309,44.7353826031309
2000.0,44.02151995098124,44.02151995098124
2100.0,44.41471337450902,44.41471337450902
2200.0,41.37040397554374,41.37040397554374
