Elevation,SCA,CCA
0.0,4.533097873254037,4.533097873254037
100.0,13.405835937031634,13.405835937031634
200.0,20.116149114313558,20.116149114313558
300.0,26.296530307593923,26.296530307593923
400.0,31.927892793852838,31.927892793852838
500.0,38.487836406372594,38.487836406372594
600.0,43.97993620887524,43.97993620887524
700.0,48.97685718087375,48.97685718087375
800.0,51.47182650124989,51.47182650124989
900.0,55.8967883956885,55.8967883956885
1000.0,56.73860092580889,56.73860092580889
1100.0,58.25197627294376,58.25197627294376
1200.0,65.55711730130342,65.55711730130342
