Month,SCA
1.0,-0.00
2.0,-0.00
3.0,-0.01
4.0,-0.01
5.0,-0.36
6.0,0.00
7.0,-2.70
8.0,-1.13
9.0,-2.50
10.0,-0.75
11.0,-0.53
12.0,-0.04
