Month,SCA
1.0,-0.00
2.0,-0.00
3.0,-0.00
4.0,-0.02
5.0,-1.16
6.0,-0.00
7.0,-0.40
8.0,-1.68
9.0,-1.76
10.0,-2.69
11.0,-2.31
12.0,-0.09
