system:index,Date,Snowline_elev,.geo
Andes_MCDS4S5_Yearly_Monthly_2000_02_00000000000000000001,2000-02-01,4896.720265441552,"{""type"":""Polygon"",""coordinates"":[[[-68.11048373216012,-24.234621233215073],[-68.10558717244734,-24.236417163474535],[-68.09926645704562,-24.239105558687392],[-68.09588176712401,-24.245540909361246],[-68.09398792128532,-24.25130822731741],[-68.08646885830933,-24.265541491445084],[-68.0830413319512,-24.278440680623625],[-68.07400598449794,-24.299693291801574],[-68.0716958661518,-24.308627163665335],[-68.07277168937735,-24.31339007451153],[-68.0734855391068,-24.317478411440003],[-68.08234694825273,-24.32331062738469],[-68.08567849922508,-24.324007698964554],[-68.08997298566236,-24.3261808328645],[-68.09577951507283,-24.33662933483238],[-68.05776450276933,-24.32186005670655],[-67.96177235254278,-24.284519549002],[-67.91885701360579,-24.267799792131],[-67.89580536207025,-24.25881202025184],[-67.86091749200916,-24.245196148253186],[-67.83524379140854,-24.235171090005522],[-67.78341708972532,-24.214916383812387],[-67.76615014014186,-24.20816550118941],[-67.72557595772079,-24.1922856561232],[-67.72257736228966,-24.19111300511858],[-67.71272042764518,-24.187251245780384],[-67.6911444130103,-24.178797033710545],[-67.67796080210536,-24.173626940035227],[-67.67211140863193,-24.17133931732141],[-67.66089037662343,-24.166937946072327],[-67.63485038162209,-24.156724385587086],[-67.6267308067786,-24.153536222476202],[-67.61277920798437,-24.148057813018834],[-67.61131498717593,-24.14748424104406],[-67.56013604840251,-24.127385664010664],[-67.47644660350589,-24.094461910614527],[-67.38986821958149,-24.060342971760452],[-67.3372859654097,-24.039588269082824],[-67.32218526236564,-24.033623650634393],[-67.31274471515847,-24.003516216902835],[-67.31293530202633,-24.00349148567768],[-67.3090304604152,-23.991669281660347],[-67.2798664554739,-23.901199634463737],[-67.27720660180003,-23.892963005231397],[-67.26830155720208,-23.86539625872907],[-67.2626150373363,-23.847775529937874],[-67.26159959398278,-23.84462646843493],[-67.25554477971167,-23.825876320211268],[-67.25301401057995,-23.818026233187222],[-67.24449241972518,-23.79161460763681],[-67.23769878499336,-23.770560603423906],[-67.23539436606434,-23.763403087016634],[-67.23095884081978,-23.7496413468475],[-67.22930443432314,-23.74451275336274],[-67.21974982800596,-23.71486544442147],[-67.18983073104746,-23.62195711065496],[-67.15041858835748,-23.49935824850113],[-67.14976655500189,-23.497333519332937],[-67.14544034547593,-23.48384904458824],[-67.14334952429796,-23.47734735500952],[-67.14145453424807,-23.47144867882246],[-67.1343043553322,-23.449176558774827],[-67.11421981036966,-23.38657478057182],[-67.11016968265423,-23.37393994008534],[-67.10796576130954,-23.367069044437024],[-67.10766348732969,-23.366133092252035],[-67.10726821312035,-23.364904688618857],[-67.10690103008378,-23.363752757999226],[-67.10642684691791,-23.36227691894352],[-67.1010532130907,-23.345515667611977],[-67.08439624832745,-23.2935215001737],[-67.08126596102208,-23.283747918466748],[-67.07837740512912,-23.27473478031332],[-67.07632974074693,-23.26833606412966],[-67.07071684716318,-23.250800200755958],[-67.06694781841385,-23.239028528553145],[-67.06011686539377,-23.217671986417198],[-67.04365022529538,-23.166196716561444],[-67.02721817688914,-23.114778760983285],[-67.00192174672848,-23.035566015455856],[-67.00192129223782,-23.02016086040775],[-67.00191992876587,-23.003496260388488],[-67.0019184743958,-22.99273904631166],[-67.03622223442335,-22.95873104123423],[-67.04037155289278,-22.954613898817982],[-67.08894579386279,-22.906416271789965],[-67.12629548396721,-22.869311853137283],[-67.14507514690956,-22.850665185977913],[-67.15747888833033,-22.838258205647396],[-67.16113429382547,-22.83471438899185],[-67.17252435615087,-22.823397053103506],[-67.18161444990844,-22.814365664239766],[-67.19470283741907,-22.81736990492393],[-67.20675538007964,-22.82013280955662],[-67.22065503262183,-22.823323436589884],[-67.23339826811635,-22.826239998563572],[-67.24799358881424,-22.829583952976144],[-67.28092501605921,-22.836671341746897],[-67.35107400154718,-22.85174045474657],[-67.4161107974593,-22.86567948020054],[-67.41721577743816,-22.86591916097537],[-67.42619160725093,-22.867837270496224],[-67.43121049209127,-22.868908959034027],[-67.44279765856248,-22.871389803412594],[-67.52466154068829,-22.888215200054844],[-67.57002255468495,-22.89751985015667],[-67.58185271289474,-22.89668890691812],[-67.60657344662116,-22.894943910678215],[-67.63713829186067,-22.89279254879218],[-67.66445996042208,-22.890684189726368],[-67.72970616378315,-22.88562819908021],[-67.7344321546929,-22.88525792576866],[-67.79724258825718,-22.878329928892047],[-67.79877319205964,-22.877041312078905],[-67.79773987290412,-22.891089034664017],[-67.79809907859382,-22.898646386474944],[-67.791551612587,-22.906281295766195],[-67.78469936014987,-22.910022001112818],[-67.77735576549566,-22.914000694896682],[-67.77234450227563,-22.91691660811074],[-67.7672534809473,-22.92327490701062],[-67.76369159359102,-22.932823785514167],[-67.76342644660589,-22.940160952246128],[-67.7645328783964,-22.94839652904275],[-67.76332548155477,-22.958725808286424],[-67.74905681145111,-22.959380556078774],[-67.74127675984009,-22.959892810731223],[-67.73348919304986,-22.960696088295784],[-67.72631789873911,-22.96236921463743],[-67.7172614559143,-22.96575288420743],[-67.70822589043786,-22.967410026799033],[-67.70105397511746,-22.969077520434116],[-67.68641454172763,-22.970400454467672],[-67.67988359102615,-22.97034625683973],[-67.67429632207947,-22.968856019979032],[-67.66747254774312,-22.967072741685598],[-67.66222649109817,-22.96241977566862],[-67.6597836490371,-22.95779038763922],[-67.65796629998972,-22.952583424912767],[-67.65581051438244,-22.94539206247017],[-67.65301687462772,-22.939575999456757],[-67.64451947487136,-22.931527983801924],[-67.63544248209128,-22.925886612085105],[-67.627358921033,-22.92114988459921],[-67.62249727266983,-22.917077384038265],[-67.61452938078305,-22.911538521308188],[-67.61067705703245,-22.909169126300785],[-67.60387712466917,-22.90591300823906],[-67.60064420069648,-22.905942912704237],[-67.59522493559699,-22.906338847149748],[-67.5874772911369,-22.91147060678041],[-67.58301731698566,-22.91686903842748],[-67.58144835312059,-22.926717896628954],[-67.58208126807705,-22.936581969167573],[-67.58409233699915,-22.950789110035352],[-67.58164653123202,-22.962042278314254],[-67.57446075084015,-22.96909709050074],[-67.56958263753144,-22.97349590159266],[-67.56348129114339,-22.98319591032954],[-67.55851472453453,-22.985347498083726],[-67.55091962042827,-22.98651551555655],[-67.54333328969928,-22.98685391239691],[-67.53353273964757,-22.985526227657868],[-67.52123172475541,-22.987958191674224],[-67.51102672733516,-22.990861777340225],[-67.50406495549386,-22.992939017820312],[-67.49569932932354,-22.996710729334055],[-67.49197166101978,-22.99924401615078],[-67.48776937363029,-23.002203030595076],[-67.48349552857987,-23.005905442136733],[-67.47996715056222,-23.010058673865878],[-67.4712823885985,-23.01621536328591],[-67.46168500541246,-23.01907214174814],[-67.44549637855184,-23.018913889358096],[-67.4381018311411,-23.018419765792807],[-67.42791288501446,-23.01960095841176],[-67.4204936210709,-23.021235073586837],[-67.41351399405137,-23.02502045927284],[-67.40837405729587,-23.029254442870524],[-67.39947820680545,-23.038152770776485],[-67.39152642514854,-23.045773581672233],[-67.3839834508213,-23.051125303254807],[-67.37455664521194,-23.05436834188391],[-67.36923247108592,-23.056406921055665],[-67.36757948160243,-23.061316417450787],[-67.3549462604411,-23.063216070038084],[-67.34289641858516,-23.069670803416],[-67.33825710821925,-23.08173439938105],[-67.33572413682249,-23.10525081391601],[-67.34480034202086,-23.128194611668878],[-67.35849854076812,-23.140454573339763],[-67.36331416539366,-23.144660101658044],[-67.36325296741892,-23.152885241408843],[-67.35913270562503,-23.160023651551676],[-67.35105017734034,-23.166040168876325],[-67.3415716397496,-23.169213022453437],[-67.33274933974576,-23.166340580561194],[-67.32959141730218,-23.163353064232037],[-67.32212379392281,-23.16425984525209],[-67.31361063086644,-23.165415068180884],[-67.30585405923463,-23.15883650012109],[-67.29774729211584,-23.156238842471016],[-67.28693724629724,-23.15277772440858],[-67.27702820554484,-23.150159379439994],[-67.26256048268883,-23.150000536673623],[-67.25076365540238,-23.153218387876507],[-67.23989455710995,-23.154769312482713],[-67.22515388298297,-23.15801511593719],[-67.21607846640948,-23.159149739551687],[-67.2058315500859,-23.15979539159319],[-67.19474238679138,-23.162506000724722],[-67.18885954944764,-23.16701501784484],[-67.18102394525307,-23.174284803385063],[-67.17404692682513,-23.18074830785559],[-67.16805348408712,-23.18685984148245],[-67.16850751627442,-23.18948287353534],[-67.16865134469884,-23.190313777767184],[-67.16936648686672,-23.194409996952892],[-67.17209377830666,-23.207799175044986],[-67.17612663491671,-23.215788754157447],[-67.18105576612572,-23.226751475529564],[-67.18201348398054,-23.236251724506577],[-67.18341787797215,-23.240714520576127],[-67.18374236083393,-23.248271009205165],[-67.18433514012523,-23.258233256888243],[-67.18465807771223,-23.265906301046986],[-67.18728540457244,-23.281122880015243],[-67.1903018663115,-23.286258597084544],[-67.19862023346931,-23.289752011051533],[-67.21271806445208,-23.289998493178818],[-67.22112818330154,-23.289937242197922],[-67.23323733664664,-23.289397235518546],[-67.24437221983725,-23.289885372495092],[-67.25357419069218,-23.29497259354035],[-67.2583243233516,-23.29986648670763],[-67.25146476551522,-23.30598939578608],[-67.24434303363368,-23.31096597497681],[-67.23683938930537,-23.314682853448883],[-67.22936526071601,-23.32126838422259],[-67.22521843687736,-23.327254757886262],[-67.22873926730222,-23.33261070745493],[-67.23532835674786,-23.336118608621707],[-67.24558176597039,-23.33490259607118],[-67.25593638848444,-23.33150399219929],[-67.26173079778967,-23.32974410486269],[-67.26962469760721,-23.32739299311235],[-67.2778967282798,-23.326188724946434],[-67.28158750351068,-23.326426510418553],[-67.28928942888058,-23.328792398834484],[-67.29384050686602,-23.335408946621595],[-67.29559249355367,-23.343424748839762],[-67.29305253208798,-23.348816417322162],[-67.29112887958884,-23.35421929871087],[-67.29166489414133,-23.360509554926985],[-67.29499491918567,-23.36625209179897],[-67.30477992443232,-23.37492448773805],[-67.30993647257885,-23.38297710639781],[-67.31465649577221,-23.401016325975647],[-67.31777090973593,-23.409750467505965],[-67.32023609613768,-23.419925383140896],[-67.32613398074547,-23.427555112461267],[-67.33593309582582,-23.440654707424233],[-67.34343427798129,-23.44492567147661],[-67.34893282576385,-23.448919627083317],[-67.35218137307824,-23.456897029945832],[-67.35416878861372,-23.462364266252813],[-67.3529514779839,-23.469622111842412],[-67.34802168840667,-23.47372069625881],[-67.34590043264895,-23.48133193790315],[-67.34585269353015,-23.485159478667093],[-67.3458696068177,-23.490422193713982],[-67.34628270940149,-23.507554195775],[-67.35082066477874,-23.52019815026701],[-67.36473117680137,-23.534518625948238],[-67.37461611606199,-23.535608321673323],[-67.38759811416898,-23.545080535732716],[-67.39466442779316,-23.55174300242007],[-67.40146388744422,-23.562835630807538],[-67.40998445681434,-23.571233712294127],[-67.41321717531639,-23.57861810237618],[-67.41382454437135,-23.583519297673572],[-67.4129981078611,-23.59562273240544],[-67.41437944298241,-23.60775759878303],[-67.41446501488286,-23.615204025731007],[-67.41397086225214,-23.627153848556834],[-67.40972765118467,-23.636886790979585],[-67.40551009973802,-23.64444582052075],[-67.40359425122867,-23.656367523300094],[-67.40233105515237,-23.66341446299526],[-67.40632561852318,-23.674316701116872],[-67.41145908967488,-23.688489324818462],[-67.41296509770018,-23.698388678970904],[-67.41018424508611,-23.708947772333705],[-67.40684523014573,-23.716515710611194],[-67.40496930052231,-23.725452302630718],[-67.40575280927168,-23.733882944391276],[-67.4115434791799,-23.749034999129318],[-67.41036702819602,-23.754881548866205],[-67.40620267230015,-23.759728983610433],[-67.39854311209824,-23.76242888943208],[-67.39021395546999,-23.76134714520258],[-67.3866255639897,-23.76206278154577],[-67.38332862964853,-23.766784146501536],[-67.37930031929096,-23.7731158987652],[-67.37679980784128,-23.78230100721445],[-67.37425528991334,-23.787935420596014],[-67.37065649194071,-23.79918863184855],[-67.36826093708586,-23.8068863845389],[-67.36564160053987,-23.816872243764646],[-67.36657712263505,-23.82270477048446],[-67.36774834503196,-23.827620858897536],[-67.36918964136812,-23.834713818757756],[-67.3703428616485,-23.837567809364018],[-67.37056601291142,-23.846615556439914],[-67.36705534132012,-23.854547970937325],[-67.36056517025885,-23.86295958037602],[-67.35541037955826,-23.86861057143196],[-67.34849908063961,-23.872445158914058],[-67.33711619736974,-23.87677355527969],[-67.32674503044494,-23.88234909588817],[-67.32171533802912,-23.88833642689617],[-67.32127141975808,-23.89326652277035],[-67.32226546232152,-23.900099359416597],[-67.3241172464307,-23.906963974442018],[-67.32595784937173,-23.914715871089157],[-67.3294133758232,-23.922781191831778],[-67.33447656694148,-23.93175580121642],[-67.34152571944699,-23.93688363634764],[-67.3498950676592,-23.940245818991464],[-67.35567944870526,-23.943279579191216],[-67.36339727825039,-23.946934439825494],[-67.3678712870819,-23.951441897543166],[-67.37101968120353,-23.958611147751764],[-67.37932314382651,-23.96702715672166],[-67.38800013819423,-23.972170161405376],[-67.39475008916642,-23.975808821006783],[-67.39952603915269,-23.98210709911968],[-67.41389674846933,-23.99772047784774],[-67.42703587694771,-24.00855970523185],[-67.4381105612871,-24.016772616829027],[-67.44033902407995,-24.026611676016604],[-67.43924975494929,-24.040020693190076],[-67.44009621646536,-24.047115892866262],[-67.44292870221221,-24.05750799889384],[-67.44874419913758,-24.06546940099192],[-67.46215325964876,-24.068814198895492],[-67.4669905027839,-24.068862710664206],[-67.47317788378372,-24.068678106369617],[-67.4769355071525,-24.069208576284367],[-67.4798993077296,-24.06874502332007],[-67.49009259804724,-24.070818198461268],[-67.49520914518237,-24.07037560972963],[-67.49980096843149,-24.06844837839637],[-67.50413852908441,-24.06528147205924],[-67.50636265434882,-24.059126375186434],[-67.5083379601844,-24.05124765742318],[-67.50973713698068,-24.046321623177544],[-67.5109105004508,-24.037690835551878],[-67.51532540143107,-24.028105405383187],[-67.52049461516519,-24.02248061352182],[-67.52343814497077,-24.018560001632416],[-67.52700483958618,-24.01390110539589],[-67.5289975472845,-24.006882752612274],[-67.53321943099554,-24.000764256257707],[-67.5367851515561,-23.996105169325794],[-67.55210357023779,-23.984080525363773],[-67.56161986109292,-23.97987133642481],[-67.57018544320943,-23.978646917385266],[-67.58149028065813,-23.978083968347022],[-67.59007944942287,-23.979153800689073],[-67.59877644597002,-23.978843559119397],[-67.60736953831625,-23.980024469055305],[-67.61991861273316,-23.979452073147023],[-67.62875221509101,-23.98005575141643],[-67.63385827278486,-23.980697491965113],[-67.63960256286904,-23.982357849888206],[-67.64684014277299,-23.984470432234826],[-67.65177372247325,-23.986235232436147],[-67.65370839436265,-23.986924640150082],[-67.6598652346978,-23.991676391334483],[-67.66195099129465,-23.998992379816094],[-67.6620783269522,-24.008384674449537],[-67.66323007844426,-24.02017511269395],[-67.66197736796572,-24.036525897098276],[-67.66189214403356,-24.044755270992347],[-67.66422166048137,-24.05500951150078],[-67.66859956357692,-24.0584006747728],[-67.67800391475507,-24.060562109641378],[-67.68325238824272,-24.063377700015813],[-67.69265818937217,-24.075579499802927],[-67.69576815238175,-24.078483905415457],[-67.70268818676392,-24.0846302171446],[-67.70960724943238,-24.090453475531266],[-67.71480297762521,-24.09434337395261],[-67.72136681059867,-24.101126949042534],[-67.730037250144,-24.106327474275425],[-67.73558268319488,-24.110533358203984],[-67.74043466731169,-24.113778595851482],[-67.74672590317412,-24.11318930024841],[-67.75127511565424,-24.11194452098931],[-67.76273169801577,-24.118125264561666],[-67.77143126461382,-24.1210823350265],[-67.77607522832636,-24.126821631960354],[-67.78739170335245,-24.133627082954394],[-67.79423295917952,-24.141149553611456],[-67.79904516611913,-24.14789814136789],[-67.80526301287105,-24.15168103959861],[-67.80700547252927,-24.151327083983908],[-67.81187319766005,-24.151127461842265],[-67.8205638003606,-24.14798077490074],[-67.82343529779351,-24.14435842842071],[-67.82347350198097,-24.14018977965157],[-67.82521142942284,-24.1360341723491],[-67.82638748301957,-24.131878739138124],[-67.82903003581247,-24.126519633840754],[-67.83180576144257,-24.121529166618036],[-67.83456366210295,-24.118479483791507],[-67.84072667691204,-24.11532115708185],[-67.84871880236601,-24.109648070914513],[-67.85096241729863,-24.10451426014375],[-67.85026872933142,-24.09906685609205],[-67.84885288251071,-24.09191950883661],[-67.8456019416935,-24.083059392444813],[-67.84380459809691,-24.07658151370936],[-67.84388073433736,-24.068087149827214],[-67.84614462896769,-24.06334351276349],[-67.85396048725552,-24.058982072854935],[-67.85992089090276,-24.054611025608803],[-67.87364202494544,-24.051987056116285],[-67.89116467641053,-24.052285277527062],[-67.89217402656949,-24.052418112936174],[-67.90253162551403,-24.05431281562157],[-67.91158035981293,-24.058026524503717],[-67.91891241206358,-24.062763093516566],[-67.9234047854185,-24.068519545069282],[-67.9267555363624,-24.074796750794956],[-67.9323468021707,-24.084734109082802],[-67.93396419171991,-24.094639201243254],[-67.92934981301065,-24.103985174253932],[-67.9303919272113,-24.114930803778535],[-67.93884429342361,-24.122287905981317],[-67.95241951565434,-24.128110772460275],[-67.96316579749178,-24.13234429191454],[-67.97278438951652,-24.13657845757763],[-67.97843142539726,-24.140260927159133],[-67.98519574820067,-24.146039756025264],[-67.98855148922007,-24.152311213582536],[-67.99077403642654,-24.158575121793085],[-67.9958273538659,-24.165902253601196],[-68.00090060220829,-24.17010469727973],[-68.00769254074814,-24.17327367310123],[-68.0130728308467,-24.17513310330434],[-68.02175723777087,-24.180761355827382],[-68.03231255632318,-24.186593820883495],[-68.04083799948476,-24.19015781920553],[-68.0488559404511,-24.193036845524],[-68.06520090628352,-24.19811407244356],[-68.07211578832046,-24.201603739420776],[-68.07850314151074,-24.205098899060236],[-68.08564092806178,-24.21033769326642],[-68.09424800890852,-24.2207717623509],[-68.11048373216012,-24.234621233215073]]]}"
