system:index,CCA,Date,Elevation,SCA,.geo
Andes_MCDS4S5_Yearly_Monthly_2000_02_10_Andes_MCDS4S5_Yearly_Monthly_2000_02_10,0.07,2000-02-01,4700.0,0.00,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_02_11_Andes_MCDS4S5_Yearly_Monthly_2000_02_11,0.14,2000-02-01,4800.0,0.00,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_02_12_Andes_MCDS4S5_Yearly_Monthly_2000_02_12,0.03,2000-02-01,4900.0,0.00,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_02_13_Andes_MCDS4S5_Yearly_Monthly_2000_02_13,0.07,2000-02-01,5000.0,0.04,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_02_14_Andes_MCDS4S5_Yearly_Monthly_2000_02_14,0.01,2000-02-01,5100.0,0.25,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_02_15_Andes_MCDS4S5_Yearly_Monthly_2000_02_15,0.04,2000-02-01,5200.0,0.70,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_02_16_Andes_MCDS4S5_Yearly_Monthly_2000_02_16,0.04,2000-02-01,5300.0,1.46,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_02_17_Andes_MCDS4S5_Yearly_Monthly_2000_02_17,0.11,2000-02-01,5400.0,4.24,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_02_18_Andes_MCDS4S5_Yearly_Monthly_2000_02_18,0.09,2000-02-01,5500.0,12.28,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_02_19_Andes_MCDS4S5_Yearly_Monthly_2000_02_19,0.00,2000-02-01,5600.0,17.19,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_02_20_Andes_MCDS4S5_Yearly_Monthly_2000_02_20,0.00,2000-02-01,5700.0,19.83,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_02_21_Andes_MCDS4S5_Yearly_Monthly_2000_02_21,0.00,2000-02-01,5800.0,34.78,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_02_22_Andes_MCDS4S5_Yearly_Monthly_2000_02_22,0.00,2000-02-01,5900.0,56.64,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_02_23_Andes_MCDS4S5_Yearly_Monthly_2000_02_23,0.00,2000-02-01,6000.0,74.28,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_02_24_Andes_MCDS4S5_Yearly_Monthly_2000_02_24,0.00,2000-02-01,6100.0,94.39,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_0_Andes_MCDS4S5_Yearly_Monthly_2000_03_0,0.79,2000-03-01,3700.0,0.00,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_1_Andes_MCDS4S5_Yearly_Monthly_2000_03_1,1.88,2000-03-01,3800.0,0.00,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_2_Andes_MCDS4S5_Yearly_Monthly_2000_03_2,0.79,2000-03-01,3900.0,2.29,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_3_Andes_MCDS4S5_Yearly_Monthly_2000_03_3,0.71,2000-03-01,4000.0,0.82,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_4_Andes_MCDS4S5_Yearly_Monthly_2000_03_4,1.05,2000-03-01,4100.0,0.08,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_5_Andes_MCDS4S5_Yearly_Monthly_2000_03_5,1.05,2000-03-01,4200.0,0.17,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_6_Andes_MCDS4S5_Yearly_Monthly_2000_03_6,1.09,2000-03-01,4300.0,0.09,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_7_Andes_MCDS4S5_Yearly_Monthly_2000_03_7,1.05,2000-03-01,4400.0,0.00,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_8_Andes_MCDS4S5_Yearly_Monthly_2000_03_8,1.10,2000-03-01,4500.0,0.58,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_9_Andes_MCDS4S5_Yearly_Monthly_2000_03_9,1.67,2000-03-01,4600.0,0.03,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_10_Andes_MCDS4S5_Yearly_Monthly_2000_03_10,2.01,2000-03-01,4700.0,0.25,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_11_Andes_MCDS4S5_Yearly_Monthly_2000_03_11,2.06,2000-03-01,4800.0,0.39,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_12_Andes_MCDS4S5_Yearly_Monthly_2000_03_12,1.86,2000-03-01,4900.0,0.56,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_13_Andes_MCDS4S5_Yearly_Monthly_2000_03_13,1.66,2000-03-01,5000.0,0.40,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_14_Andes_MCDS4S5_Yearly_Monthly_2000_03_14,1.38,2000-03-01,5100.0,0.43,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_15_Andes_MCDS4S5_Yearly_Monthly_2000_03_15,1.26,2000-03-01,5200.0,0.58,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_16_Andes_MCDS4S5_Yearly_Monthly_2000_03_16,1.50,2000-03-01,5300.0,1.05,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_17_Andes_MCDS4S5_Yearly_Monthly_2000_03_17,1.76,2000-03-01,5400.0,2.23,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_18_Andes_MCDS4S5_Yearly_Monthly_2000_03_18,2.05,2000-03-01,5500.0,5.96,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_19_Andes_MCDS4S5_Yearly_Monthly_2000_03_19,2.10,2000-03-01,5600.0,8.72,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_20_Andes_MCDS4S5_Yearly_Monthly_2000_03_20,2.03,2000-03-01,5700.0,7.24,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_21_Andes_MCDS4S5_Yearly_Monthly_2000_03_21,4.66,2000-03-01,5800.0,19.14,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_22_Andes_MCDS4S5_Yearly_Monthly_2000_03_22,3.77,2000-03-01,5900.0,59.71,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_23_Andes_MCDS4S5_Yearly_Monthly_2000_03_23,1.06,2000-03-01,6000.0,87.30,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_24_Andes_MCDS4S5_Yearly_Monthly_2000_03_24,0.00,2000-03-01,6100.0,97.48,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_04_0_Andes_MCDS4S5_Yearly_Monthly_2000_04_0,14.52,2000-04-01,3700.0,0.00,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_04_1_Andes_MCDS4S5_Yearly_Monthly_2000_04_1,14.65,2000-04-01,3800.0,0.00,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_04_2_Andes_MCDS4S5_Yearly_Monthly_2000_04_2,14.38,2000-04-01,3900.0,1.49,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_04_3_Andes_MCDS4S5_Yearly_Monthly_2000_04_3,14.47,2000-04-01,4000.0,0.88,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_04_4_Andes_MCDS4S5_Yearly_Monthly_2000_04_4,14.93,2000-04-01,4100.0,0.09,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_04_5_Andes_MCDS4S5_Yearly_Monthly_2000_04_5,15.29,2000-04-01,4200.0,0.22,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_04_6_Andes_MCDS4S5_Yearly_Monthly_2000_04_6,15.26,2000-04-01,4300.0,0.33,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_04_7_Andes_MCDS4S5_Yearly_Monthly_2000_04_7,15.21,2000-04-01,4400.0,0.30,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_04_8_Andes_MCDS4S5_Yearly_Monthly_2000_04_8,15.22,2000-04-01,4500.0,1.14,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_04_9_Andes_MCDS4S5_Yearly_Monthly_2000_04_9,15.45,2000-04-01,4600.0,0.76,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_04_10_Andes_MCDS4S5_Yearly_Monthly_2000_04_10,15.52,2000-04-01,4700.0,1.47,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_04_11_Andes_MCDS4S5_Yearly_Monthly_2000_04_11,15.57,2000-04-01,4800.0,1.77,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_04_12_Andes_MCDS4S5_Yearly_Monthly_2000_04_12,15.55,2000-04-01,4900.0,2.34,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_04_13_Andes_MCDS4S5_Yearly_Monthly_2000_04_13,15.62,2000-04-01,5000.0,2.75,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_04_14_Andes_MCDS4S5_Yearly_Monthly_2000_04_14,15.45,2000-04-01,5100.0,3.37,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_04_15_Andes_MCDS4S5_Yearly_Monthly_2000_04_15,15.43,2000-04-01,5200.0,4.52,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_04_16_Andes_MCDS4S5_Yearly_Monthly_2000_04_16,15.67,2000-04-01,5300.0,5.23,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_04_17_Andes_MCDS4S5_Yearly_Monthly_2000_04_17,15.70,2000-04-01,5400.0,6.09,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_04_18_Andes_MCDS4S5_Yearly_Monthly_2000_04_18,15.68,2000-04-01,5500.0,8.04,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_04_19_Andes_MCDS4S5_Yearly_Monthly_2000_04_19,15.78,2000-04-01,5600.0,10.25,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_04_20_Andes_MCDS4S5_Yearly_Monthly_2000_04_20,15.60,2000-04-01,5700.0,6.35,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_04_21_Andes_MCDS4S5_Yearly_Monthly_2000_04_21,15.22,2000-04-01,5800.0,11.76,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_04_22_Andes_MCDS4S5_Yearly_Monthly_2000_04_22,15.45,2000-04-01,5900.0,46.25,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_04_23_Andes_MCDS4S5_Yearly_Monthly_2000_04_23,15.14,2000-04-01,6000.0,76.62,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_04_24_Andes_MCDS4S5_Yearly_Monthly_2000_04_24,14.81,2000-04-01,6100.0,96.56,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_05_0_Andes_MCDS4S5_Yearly_Monthly_2000_05_0,30.32,2000-05-01,3700.0,21.46,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_05_1_Andes_MCDS4S5_Yearly_Monthly_2000_05_1,29.83,2000-05-01,3800.0,16.27,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_05_2_Andes_MCDS4S5_Yearly_Monthly_2000_05_2,21.68,2000-05-01,3900.0,31.04,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_05_3_Andes_MCDS4S5_Yearly_Monthly_2000_05_3,21.44,2000-05-01,4000.0,22.65,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_05_4_Andes_MCDS4S5_Yearly_Monthly_2000_05_4,15.99,2000-05-01,4100.0,17.29,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_05_5_Andes_MCDS4S5_Yearly_Monthly_2000_05_5,12.20,2000-05-01,4200.0,7.20,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_05_6_Andes_MCDS4S5_Yearly_Monthly_2000_05_6,11.97,2000-05-01,4300.0,10.93,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_05_7_Andes_MCDS4S5_Yearly_Monthly_2000_05_7,12.33,2000-05-01,4400.0,14.09,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_05_8_Andes_MCDS4S5_Yearly_Monthly_2000_05_8,11.72,2000-05-01,4500.0,13.83,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_05_9_Andes_MCDS4S5_Yearly_Monthly_2000_05_9,14.28,2000-05-01,4600.0,12.06,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_05_10_Andes_MCDS4S5_Yearly_Monthly_2000_05_10,14.82,2000-05-01,4700.0,13.05,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_05_11_Andes_MCDS4S5_Yearly_Monthly_2000_05_11,15.03,2000-05-01,4800.0,15.53,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_05_12_Andes_MCDS4S5_Yearly_Monthly_2000_05_12,17.32,2000-05-01,4900.0,20.65,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_05_13_Andes_MCDS4S5_Yearly_Monthly_2000_05_13,17.85,2000-05-01,5000.0,24.99,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_05_14_Andes_MCDS4S5_Yearly_Monthly_2000_05_14,18.63,2000-05-01,5100.0,31.47,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_05_15_Andes_MCDS4S5_Yearly_Monthly_2000_05_15,20.62,2000-05-01,5200.0,43.67,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_05_16_Andes_MCDS4S5_Yearly_Monthly_2000_05_16,22.63,2000-05-01,5300.0,49.44,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_05_17_Andes_MCDS4S5_Yearly_Monthly_2000_05_17,24.05,2000-05-01,5400.0,52.45,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_05_18_Andes_MCDS4S5_Yearly_Monthly_2000_05_18,24.98,2000-05-01,5500.0,51.50,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_05_19_Andes_MCDS4S5_Yearly_Monthly_2000_05_19,24.61,2000-05-01,5600.0,46.88,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_05_20_Andes_MCDS4S5_Yearly_Monthly_2000_05_20,23.54,2000-05-01,5700.0,39.73,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_05_21_Andes_MCDS4S5_Yearly_Monthly_2000_05_21,18.87,2000-05-01,5800.0,33.15,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_05_22_Andes_MCDS4S5_Yearly_Monthly_2000_05_22,22.45,2000-05-01,5900.0,67.12,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_05_23_Andes_MCDS4S5_Yearly_Monthly_2000_05_23,20.25,2000-05-01,6000.0,88.75,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_05_24_Andes_MCDS4S5_Yearly_Monthly_2000_05_24,22.22,2000-05-01,6100.0,99.88,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_06_0_Andes_MCDS4S5_Yearly_Monthly_2000_06_0,33.96,2000-06-01,3700.0,70.41,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_06_1_Andes_MCDS4S5_Yearly_Monthly_2000_06_1,31.39,2000-06-01,3800.0,48.87,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_06_2_Andes_MCDS4S5_Yearly_Monthly_2000_06_2,22.06,2000-06-01,3900.0,60.64,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_06_3_Andes_MCDS4S5_Yearly_Monthly_2000_06_3,20.26,2000-06-01,4000.0,63.32,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_06_4_Andes_MCDS4S5_Yearly_Monthly_2000_06_4,15.30,2000-06-01,4100.0,47.57,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_06_5_Andes_MCDS4S5_Yearly_Monthly_2000_06_5,9.26,2000-06-01,4200.0,32.53,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_06_6_Andes_MCDS4S5_Yearly_Monthly_2000_06_6,10.36,2000-06-01,4300.0,34.41,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_06_7_Andes_MCDS4S5_Yearly_Monthly_2000_06_7,9.58,2000-06-01,4400.0,41.47,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_06_8_Andes_MCDS4S5_Yearly_Monthly_2000_06_8,9.89,2000-06-01,4500.0,40.18,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_06_9_Andes_MCDS4S5_Yearly_Monthly_2000_06_9,10.42,2000-06-01,4600.0,35.44,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_06_10_Andes_MCDS4S5_Yearly_Monthly_2000_06_10,10.33,2000-06-01,4700.0,38.60,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_06_11_Andes_MCDS4S5_Yearly_Monthly_2000_06_11,10.39,2000-06-01,4800.0,43.41,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_06_12_Andes_MCDS4S5_Yearly_Monthly_2000_06_12,11.17,2000-06-01,4900.0,51.80,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_06_13_Andes_MCDS4S5_Yearly_Monthly_2000_06_13,11.05,2000-06-01,5000.0,54.32,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_06_14_Andes_MCDS4S5_Yearly_Monthly_2000_06_14,10.29,2000-06-01,5100.0,61.85,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_06_15_Andes_MCDS4S5_Yearly_Monthly_2000_06_15,10.43,2000-06-01,5200.0,76.17,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_06_16_Andes_MCDS4S5_Yearly_Monthly_2000_06_16,10.59,2000-06-01,5300.0,83.24,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_06_17_Andes_MCDS4S5_Yearly_Monthly_2000_06_17,10.87,2000-06-01,5400.0,84.58,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_06_18_Andes_MCDS4S5_Yearly_Monthly_2000_06_18,13.14,2000-06-01,5500.0,83.49,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_06_19_Andes_MCDS4S5_Yearly_Monthly_2000_06_19,13.65,2000-06-01,5600.0,75.51,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_06_20_Andes_MCDS4S5_Yearly_Monthly_2000_06_20,13.83,2000-06-01,5700.0,71.98,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_06_21_Andes_MCDS4S5_Yearly_Monthly_2000_06_21,15.59,2000-06-01,5800.0,63.76,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_06_22_Andes_MCDS4S5_Yearly_Monthly_2000_06_22,23.24,2000-06-01,5900.0,84.21,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_06_23_Andes_MCDS4S5_Yearly_Monthly_2000_06_23,28.08,2000-06-01,6000.0,95.39,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_06_24_Andes_MCDS4S5_Yearly_Monthly_2000_06_24,31.93,2000-06-01,6100.0,99.93,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_07_0_Andes_MCDS4S5_Yearly_Monthly_2000_07_0,3.12,2000-07-01,3700.0,0.64,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_07_1_Andes_MCDS4S5_Yearly_Monthly_2000_07_1,3.15,2000-07-01,3800.0,0.03,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_07_2_Andes_MCDS4S5_Yearly_Monthly_2000_07_2,6.70,2000-07-01,3900.0,9.12,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_07_3_Andes_MCDS4S5_Yearly_Monthly_2000_07_3,6.11,2000-07-01,4000.0,3.28,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_07_4_Andes_MCDS4S5_Yearly_Monthly_2000_07_4,5.70,2000-07-01,4100.0,7.22,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_07_5_Andes_MCDS4S5_Yearly_Monthly_2000_07_5,5.03,2000-07-01,4200.0,7.49,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_07_6_Andes_MCDS4S5_Yearly_Monthly_2000_07_6,4.32,2000-07-01,4300.0,10.26,"{""type"":""MultiPoint"",""coordinates"":[]}"
