system:index,CCA,Date,Elevation,SCA,.geo
Andes_MCDS4S5_Yearly_Monthly_2000_02_14_Andes_MCDS4S5_Yearly_Monthly_2000_02_14,0.04559286820263973,2000-02-01,1400.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_02_15_Andes_MCDS4S5_Yearly_Monthly_2000_02_15,0.03948965071313334,2000-02-01,1500.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_02_16_Andes_MCDS4S5_Yearly_Monthly_2000_02_16,0.014565286182170033,2000-02-01,1600.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_02_17_Andes_MCDS4S5_Yearly_Monthly_2000_02_17,0.03324735294316152,2000-02-01,1700.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_02_18_Andes_MCDS4S5_Yearly_Monthly_2000_02_18,0.019353003425414638,2000-02-01,1800.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_02_19_Andes_MCDS4S5_Yearly_Monthly_2000_02_19,0.005334695668164356,2000-02-01,1900.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_02_20_Andes_MCDS4S5_Yearly_Monthly_2000_02_20,0.038372787437974745,2000-02-01,2000.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_02_21_Andes_MCDS4S5_Yearly_Monthly_2000_02_21,0.01378751610165606,2000-02-01,2100.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_02_22_Andes_MCDS4S5_Yearly_Monthly_2000_02_22,0.004022438159088323,2000-02-01,2200.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_02_23_Andes_MCDS4S5_Yearly_Monthly_2000_02_23,0.0,2000-02-01,2300.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_02_24_Andes_MCDS4S5_Yearly_Monthly_2000_02_24,0.0,2000-02-01,2400.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_02_25_Andes_MCDS4S5_Yearly_Monthly_2000_02_25,0.0,2000-02-01,2500.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_02_26_Andes_MCDS4S5_Yearly_Monthly_2000_02_26,0.0,2000-02-01,2600.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_02_27_Andes_MCDS4S5_Yearly_Monthly_2000_02_27,0.013403256868774931,2000-02-01,2700.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_02_28_Andes_MCDS4S5_Yearly_Monthly_2000_02_28,0.030798093336339333,2000-02-01,2800.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_02_29_Andes_MCDS4S5_Yearly_Monthly_2000_02_29,0.03353222066202266,2000-02-01,2900.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_02_30_Andes_MCDS4S5_Yearly_Monthly_2000_02_30,0.016884852808226918,2000-02-01,3000.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_02_31_Andes_MCDS4S5_Yearly_Monthly_2000_02_31,0.008187935927314247,2000-02-01,3100.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_02_32_Andes_MCDS4S5_Yearly_Monthly_2000_02_32,0.0125994566521376,2000-02-01,3200.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_02_33_Andes_MCDS4S5_Yearly_Monthly_2000_02_33,0.08106488952250296,2000-02-01,3300.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_02_34_Andes_MCDS4S5_Yearly_Monthly_2000_02_34,0.04619050975220808,2000-02-01,3400.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_02_35_Andes_MCDS4S5_Yearly_Monthly_2000_02_35,0.0,2000-02-01,3500.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_02_36_Andes_MCDS4S5_Yearly_Monthly_2000_02_36,0.0,2000-02-01,3600.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_02_37_Andes_MCDS4S5_Yearly_Monthly_2000_02_37,0.0,2000-02-01,3700.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_02_38_Andes_MCDS4S5_Yearly_Monthly_2000_02_38,0.0,2000-02-01,3800.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_02_39_Andes_MCDS4S5_Yearly_Monthly_2000_02_39,0.0,2000-02-01,3900.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_02_40_Andes_MCDS4S5_Yearly_Monthly_2000_02_40,0.0,2000-02-01,4000.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_02_41_Andes_MCDS4S5_Yearly_Monthly_2000_02_41,0.0,2000-02-01,4100.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_02_42_Andes_MCDS4S5_Yearly_Monthly_2000_02_42,0.0,2000-02-01,4200.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_02_43_Andes_MCDS4S5_Yearly_Monthly_2000_02_43,0.028416097849440002,2000-02-01,4300.0,0.04598578972236173,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_02_44_Andes_MCDS4S5_Yearly_Monthly_2000_02_44,0.10187937482021285,2000-02-01,4400.0,0.14177499554812817,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_02_45_Andes_MCDS4S5_Yearly_Monthly_2000_02_45,0.1994687785731421,2000-02-01,4500.0,0.06492513184929723,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_02_46_Andes_MCDS4S5_Yearly_Monthly_2000_02_46,0.03870274470758939,2000-02-01,4600.0,0.6193956907908718,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_02_47_Andes_MCDS4S5_Yearly_Monthly_2000_02_47,0.0,2000-02-01,4700.0,1.2147174310794977,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_02_48_Andes_MCDS4S5_Yearly_Monthly_2000_02_48,0.5561290510184794,2000-02-01,4800.0,3.1513979557713836,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_02_49_Andes_MCDS4S5_Yearly_Monthly_2000_02_49,1.4468290330359295,2000-02-01,4900.0,3.6773571256329873,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_02_50_Andes_MCDS4S5_Yearly_Monthly_2000_02_50,3.003871998688847,2000-02-01,5000.0,9.01161599606654,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_02_51_Andes_MCDS4S5_Yearly_Monthly_2000_02_51,3.9000647761623726,2000-02-01,5100.0,14.376709370951488,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_02_52_Andes_MCDS4S5_Yearly_Monthly_2000_02_52,3.653289815295601,2000-02-01,5200.0,17.36270800880251,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_02_53_Andes_MCDS4S5_Yearly_Monthly_2000_02_53,7.537963593886886,2000-02-01,5300.0,26.185145527109906,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_02_54_Andes_MCDS4S5_Yearly_Monthly_2000_02_54,13.114331269930595,2000-02-01,5400.0,19.877446382792474,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_02_55_Andes_MCDS4S5_Yearly_Monthly_2000_02_55,25.0,2000-02-01,5500.0,33.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_0_Andes_MCDS4S5_Yearly_Monthly_2000_03_0,11.419342330516706,2000-03-01,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_1_Andes_MCDS4S5_Yearly_Monthly_2000_03_1,6.235190560717366,2000-03-01,100.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_2_Andes_MCDS4S5_Yearly_Monthly_2000_03_2,4.325532914499905,2000-03-01,200.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_3_Andes_MCDS4S5_Yearly_Monthly_2000_03_3,3.013987345760437,2000-03-01,300.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_4_Andes_MCDS4S5_Yearly_Monthly_2000_03_4,1.5836873200349009,2000-03-01,400.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_5_Andes_MCDS4S5_Yearly_Monthly_2000_03_5,1.123508066474921,2000-03-01,500.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_6_Andes_MCDS4S5_Yearly_Monthly_2000_03_6,0.9161842932327328,2000-03-01,600.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_7_Andes_MCDS4S5_Yearly_Monthly_2000_03_7,0.7708320271289719,2000-03-01,700.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_8_Andes_MCDS4S5_Yearly_Monthly_2000_03_8,0.7211887437972264,2000-03-01,800.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_9_Andes_MCDS4S5_Yearly_Monthly_2000_03_9,0.8553537940898913,2000-03-01,900.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_10_Andes_MCDS4S5_Yearly_Monthly_2000_03_10,0.8510728248518125,2000-03-01,1000.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_11_Andes_MCDS4S5_Yearly_Monthly_2000_03_11,0.80093548686041,2000-03-01,1100.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_12_Andes_MCDS4S5_Yearly_Monthly_2000_03_12,0.779807909742468,2000-03-01,1200.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_13_Andes_MCDS4S5_Yearly_Monthly_2000_03_13,0.7879094931962284,2000-03-01,1300.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_14_Andes_MCDS4S5_Yearly_Monthly_2000_03_14,0.7734520941602077,2000-03-01,1400.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_15_Andes_MCDS4S5_Yearly_Monthly_2000_03_15,0.7318876337962512,2000-03-01,1500.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_16_Andes_MCDS4S5_Yearly_Monthly_2000_03_16,0.7515637550389834,2000-03-01,1600.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_17_Andes_MCDS4S5_Yearly_Monthly_2000_03_17,0.8206156268858286,2000-03-01,1700.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_18_Andes_MCDS4S5_Yearly_Monthly_2000_03_18,0.8304317569482522,2000-03-01,1800.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_19_Andes_MCDS4S5_Yearly_Monthly_2000_03_19,0.7425056978677064,2000-03-01,1900.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_20_Andes_MCDS4S5_Yearly_Monthly_2000_03_20,0.7241797100415296,2000-03-01,2000.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_21_Andes_MCDS4S5_Yearly_Monthly_2000_03_21,0.9029647651847703,2000-03-01,2100.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_22_Andes_MCDS4S5_Yearly_Monthly_2000_03_22,0.8569059623567133,2000-03-01,2200.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_23_Andes_MCDS4S5_Yearly_Monthly_2000_03_23,0.9246467334521994,2000-03-01,2300.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_24_Andes_MCDS4S5_Yearly_Monthly_2000_03_24,0.9670790244091194,2000-03-01,2400.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_25_Andes_MCDS4S5_Yearly_Monthly_2000_03_25,0.9041078315334785,2000-03-01,2500.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_26_Andes_MCDS4S5_Yearly_Monthly_2000_03_26,0.9048389671414054,2000-03-01,2600.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_27_Andes_MCDS4S5_Yearly_Monthly_2000_03_27,0.8813650120184673,2000-03-01,2700.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_28_Andes_MCDS4S5_Yearly_Monthly_2000_03_28,0.9602026242644849,2000-03-01,2800.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_29_Andes_MCDS4S5_Yearly_Monthly_2000_03_29,1.045581897044591,2000-03-01,2900.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_30_Andes_MCDS4S5_Yearly_Monthly_2000_03_30,1.0796867969673214,2000-03-01,3000.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_31_Andes_MCDS4S5_Yearly_Monthly_2000_03_31,0.9627617018569399,2000-03-01,3100.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_32_Andes_MCDS4S5_Yearly_Monthly_2000_03_32,1.0242597885299107,2000-03-01,3200.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_33_Andes_MCDS4S5_Yearly_Monthly_2000_03_33,1.0215920755532806,2000-03-01,3300.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_34_Andes_MCDS4S5_Yearly_Monthly_2000_03_34,1.1752492851716119,2000-03-01,3400.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_35_Andes_MCDS4S5_Yearly_Monthly_2000_03_35,1.1077822795046421,2000-03-01,3500.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_36_Andes_MCDS4S5_Yearly_Monthly_2000_03_36,1.113322353031753,2000-03-01,3600.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_37_Andes_MCDS4S5_Yearly_Monthly_2000_03_37,1.0084889463574238,2000-03-01,3700.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_38_Andes_MCDS4S5_Yearly_Monthly_2000_03_38,0.9685047858645601,2000-03-01,3800.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_39_Andes_MCDS4S5_Yearly_Monthly_2000_03_39,0.8945932028099652,2000-03-01,3900.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_40_Andes_MCDS4S5_Yearly_Monthly_2000_03_40,0.840340267324444,2000-03-01,4000.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_41_Andes_MCDS4S5_Yearly_Monthly_2000_03_41,0.6549652929568714,2000-03-01,4100.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_42_Andes_MCDS4S5_Yearly_Monthly_2000_03_42,0.6596433285130283,2000-03-01,4200.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_43_Andes_MCDS4S5_Yearly_Monthly_2000_03_43,0.4802837459034667,2000-03-01,4300.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_44_Andes_MCDS4S5_Yearly_Monthly_2000_03_44,0.33914918627970075,2000-03-01,4400.0,0.002007475365915524,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_45_Andes_MCDS4S5_Yearly_Monthly_2000_03_45,0.2469296617816833,2000-03-01,4500.0,0.005826268583069465,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_46_Andes_MCDS4S5_Yearly_Monthly_2000_03_46,0.3949063135634538,2000-03-01,4600.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_47_Andes_MCDS4S5_Yearly_Monthly_2000_03_47,0.6952040446688634,2000-03-01,4700.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_48_Andes_MCDS4S5_Yearly_Monthly_2000_03_48,0.9200597301115137,2000-03-01,4800.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_49_Andes_MCDS4S5_Yearly_Monthly_2000_03_49,0.5746579083642798,2000-03-01,4900.0,0.5487972194274213,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_50_Andes_MCDS4S5_Yearly_Monthly_2000_03_50,0.32052957582505154,2000-03-01,5000.0,1.1168819425409802,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_51_Andes_MCDS4S5_Yearly_Monthly_2000_03_51,0.008190089495341576,2000-03-01,5100.0,0.8543752450822233,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_52_Andes_MCDS4S5_Yearly_Monthly_2000_03_52,0.0,2000-03-01,5200.0,0.5870330912727746,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_53_Andes_MCDS4S5_Yearly_Monthly_2000_03_53,0.01191607058341753,2000-03-01,5300.0,0.8559430982454845,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_54_Andes_MCDS4S5_Yearly_Monthly_2000_03_54,0.15491691408094488,2000-03-01,5400.0,0.3298857043059787,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_03_55_Andes_MCDS4S5_Yearly_Monthly_2000_03_55,0.0,2000-03-01,5500.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_04_0_Andes_MCDS4S5_Yearly_Monthly_2000_04_0,41.95653740932542,2000-04-01,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_04_1_Andes_MCDS4S5_Yearly_Monthly_2000_04_1,44.91778653063301,2000-04-01,100.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_04_2_Andes_MCDS4S5_Yearly_Monthly_2000_04_2,44.43081090639839,2000-04-01,200.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_04_3_Andes_MCDS4S5_Yearly_Monthly_2000_04_3,38.02053513396089,2000-04-01,300.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_04_4_Andes_MCDS4S5_Yearly_Monthly_2000_04_4,31.65642715445394,2000-04-01,400.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_04_5_Andes_MCDS4S5_Yearly_Monthly_2000_04_5,28.986376844450046,2000-04-01,500.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_04_6_Andes_MCDS4S5_Yearly_Monthly_2000_04_6,27.785850131149292,2000-04-01,600.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_04_7_Andes_MCDS4S5_Yearly_Monthly_2000_04_7,26.810748176364307,2000-04-01,700.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_04_8_Andes_MCDS4S5_Yearly_Monthly_2000_04_8,26.21538645065726,2000-04-01,800.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_04_9_Andes_MCDS4S5_Yearly_Monthly_2000_04_9,25.653951355648978,2000-04-01,900.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_04_10_Andes_MCDS4S5_Yearly_Monthly_2000_04_10,25.5785532794157,2000-04-01,1000.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_04_11_Andes_MCDS4S5_Yearly_Monthly_2000_04_11,25.713070286224312,2000-04-01,1100.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_04_12_Andes_MCDS4S5_Yearly_Monthly_2000_04_12,26.023310617885773,2000-04-01,1200.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_04_13_Andes_MCDS4S5_Yearly_Monthly_2000_04_13,26.059636873284102,2000-04-01,1300.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Andes_MCDS4S5_Yearly_Monthly_2000_04_14_Andes_MCDS4S5_Yearly_Monthly_2000_04_14,26.165005456262424,2000-04-01,1400.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
