Date,Snowline_elev
2000-02-01,994.836056653348
2000-03-01,887.1625415447498
2000-04-01,887.7593408176107
2000-05-01,557.0785026939767
2000-06-01,421.9081768276953
2000-07-01,385.8055723127109
2000-08-01,624.45853143159
2000-09-01,663.282457792279
2000-10-01,813.1595455651527
2000-11-01,738.7132507823784
2000-12-01,861.1813227159245
2001-01-01,849.8362607919024
2001-02-01,904.3595593253388
2001-03-01,880.2834795879435
2001-04-01,758.6845312518489
2001-05-01,579.9103926415834
2001-06-01,598.7243926698325
2001-07-01,395.03135641421494
2001-08-01,518.8099187852389
2001-09-01,563.6838660597793
2001-10-01,701.4816669850827
2001-11-01,800.2181411981254
2001-12-01,867.5384232670322
2002-01-01,892.0089818965918
2002-02-01,959.7732571047958
2002-03-01,894.5214277161549
2002-04-01,652.5647105473973
2002-05-01,571.032464847415
2002-06-01,290.8758319742584
2002-07-01,265.22087968673287
2002-08-01,490.5629999089116
2002-09-01,734.0663186404289
2002-10-01,651.6426457275954
2002-11-01,726.0574163313735
2002-12-01,803.77247273799
2003-01-01,806.4611010687773
2003-02-01,830.2220946559202
2003-03-01,872.202585451692
2003-04-01,605.8470293255363
2003-05-01,604.366419790155
2003-06-01,355.36352232630804
2003-07-01,277.34702516693756
2003-08-01,424.84825913523093
2003-09-01,597.2244293594437
2003-10-01,626.7422006216068
2003-11-01,811.4838125972865
2003-12-01,857.167361181581
2004-01-01,827.3853751187083
2004-02-01,890.2933288249171
2004-03-01,905.4627149034912
2004-04-01,593.0992636931485
2004-05-01,656.3985295925916
2004-06-01,302.3220429436011
2004-07-01,280.90590178824124
2004-08-01,522.5024997036826
2004-09-01,516.3829247133057
2004-10-01,673.51910551797
2004-11-01,818.290444981028
2004-12-01,784.4441030255808
2005-01-01,905.1369218692219
2005-02-01,909.4472193776254
2005-03-01,887.3092261676509
2005-04-01,668.7167988872195
2005-05-01,410.8015778414049
2005-06-01,524.0100117688012
2005-07-01,291.48686919922943
2005-08-01,426.37383997645225
2005-09-01,498.71516288870225
2005-10-01,580.2545232624929
2005-11-01,740.8558968689256
2005-12-01,776.4072638177224
2006-01-01,804.8792281396185
2006-02-01,846.1228695191588
2006-03-01,831.5159300200821
2006-04-01,722.361042041238
2006-05-01,504.003454538527
2006-06-01,311.9268330283592
2006-07-01,209.39161689307045
2006-08-01,389.6961532190941
2006-09-01,517.7050840591451
2006-10-01,567.3979733615072
2006-11-01,620.529869923788
2006-12-01,855.8157042070836
2007-01-01,810.1935498068902
2007-02-01,843.1281879634143
2007-03-01,881.8361126053435
2007-04-01,622.144449078366
2007-05-01,461.6959739938969
2007-06-01,190.5581947743468
2007-07-01,264.0629939038157
2007-08-01,266.22827129100835
2007-09-01,449.26506400601346
2007-10-01,494.79421819708523
2007-11-01,741.7022018082785
2007-12-01,848.8797453886867
2008-01-01,780.8989663731849
2008-02-01,867.0212188425802
2008-03-01,910.4268820305738
2008-04-01,579.3448593600566
2008-05-01,585.684884129678
2008-06-01,248.784125304887
2008-07-01,342.69069033991354
2008-08-01,397.0382473539159
2008-09-01,492.01269989553515
2008-10-01,599.7219772213062
2008-11-01,747.7975204857131
2008-12-01,831.571754488444
2009-01-01,918.5031342679965
2009-02-01,986.8577348725732
2009-03-01,957.3692840225907
2009-04-01,892.6789060873188
2009-05-01,409.3596943040892
2009-06-01,224.41266185887727
2009-07-01,213.62220570674637
2009-08-01,653.3889496505558
2009-09-01,513.4734890718825
2009-10-01,632.3495712373212
2009-11-01,707.7237312729321
2009-12-01,897.8264517414603
2010-01-01,783.5909865555766
2010-02-01,817.0281668631129
2010-03-01,884.5306058043607
2010-04-01,697.0899125952391
2010-05-01,362.9721880243563
2010-06-01,386.9469052786376
2010-07-01,213.65129047154798
2010-08-01,364.2000826787929
2010-09-01,517.8379135414398
2010-10-01,611.8920720255476
2010-11-01,707.0875653341244
2010-12-01,761.3510920844461
2011-01-01,840.1401405124352
2011-02-01,881.7344468365309
2011-03-01,774.848523161611
