Date,Snowline_elev
2000-02-01,
2000-03-01,
2000-04-01,3417.3419773095625
2000-05-01,2267.219496827039
2000-06-01,1337.3904768744612
2000-07-01,1377.7775993318985
2000-08-01,1854.0349033181708
2000-09-01,1605.9584130916187
2000-10-01,2151.8998272884287
2000-11-01,2939.8475036557347
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,3094.836716681377
2001-05-01,2135.3732259444573
2001-06-01,2783.806697753285
2001-07-01,1527.811396306211
2001-08-01,1728.8891364902508
2001-09-01,1945.4435518700875
2001-10-01,2274.7203041166413
2001-11-01,3061.4111498257844
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,3366.387559808613
2002-04-01,3378.612415232134
2002-05-01,2552.0408984783835
2002-06-01,1298.6954954954956
2002-07-01,1324.6176117120074
2002-08-01,1337.2870559653957
2002-09-01,1766.094905505341
2002-10-01,2106.9511456440464
2002-11-01,2447.1916669098127
2002-12-01,3080.515354747617
2003-01-01,3355.851851851852
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,1782.7554797573596
2003-06-01,1662.0853434127414
2003-07-01,1673.260782747604
2003-08-01,2095.574779570787
2003-09-01,2333.3716255025847
2003-10-01,2919.0217899560457
2003-11-01,3416.335540838851
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,2233.456625521483
2004-05-01,2657.1163687606613
2004-06-01,2027.4324931049962
2004-07-01,1530.904579611513
2004-08-01,1325.0729593491144
2004-09-01,2026.2615154410573
2004-10-01,2992.2137252954617
2004-11-01,3143.527840558866
2004-12-01,
2005-01-01,
2005-02-01,
2005-03-01,
2005-04-01,2804.7937569676706
2005-05-01,2028.7030897758918
2005-06-01,2122.8974716091707
2005-07-01,1825.962027154578
2005-08-01,1509.8490322832645
2005-09-01,1665.456289674035
2005-10-01,2213.3848813754676
2005-11-01,2553.9809758675356
2005-12-01,3160.051325919589
2006-01-01,
2006-02-01,
2006-03-01,
2006-04-01,
2006-05-01,3310.383597883597
2006-06-01,1933.1581495055666
2006-07-01,1079.5028077481227
2006-08-01,1824.0887418507348
2006-09-01,2191.608235673051
2006-10-01,2218.790383987817
2006-11-01,3060.4901308494123
2006-12-01,
2007-01-01,
2007-02-01,
2007-03-01,
2007-04-01,
2007-05-01,3109.2826584419463
2007-06-01,1511.0770589652311
2007-07-01,1617.5859598853867
2007-08-01,1484.2955226767235
2007-09-01,2107.545308310992
2007-10-01,2663.005478737282
2007-11-01,
2007-12-01,
2008-01-01,
2008-02-01,
2008-03-01,
2008-04-01,
2008-05-01,2044.9404015056466
2008-06-01,1767.328839410343
2008-07-01,1690.42451324609
2008-08-01,1624.66054862344
2008-09-01,1863.2597419869664
2008-10-01,2310.2163924326815
2008-11-01,3026.6258780874687
2008-12-01,
2009-01-01,
2009-02-01,
2009-03-01,
2009-04-01,
2009-05-01,
2009-06-01,2060.4935891256137
2009-07-01,1508.6598973012626
2009-08-01,1518.45703654197
2009-09-01,1962.9542084792745
2009-10-01,2362.3394959774087
2009-11-01,3162.790697674418
2009-12-01,
2010-01-01,
2010-02-01,
2010-03-01,
2010-04-01,
2010-05-01,2759.8075336816055
2010-06-01,1622.742429628125
2010-07-01,1498.2081885929756
2010-08-01,1699.7298699053467
2010-09-01,2016.8232530827952
2010-10-01,2980.530973451327
2010-11-01,2975.2708396027683
2010-12-01,
2011-01-01,
2011-02-01,
2011-03-01,
2011-04-01,
2011-05-01,
2011-06-01,1416.2820825263268
2011-07-01,1316.3750874737577
2011-08-01,1444.649323621228
2011-09-01,1912.5869660202331
2011-10-01,2722.6023265833687
2011-11-01,3421.091811414393
2011-12-01,
2012-01-01,
2012-02-01,
2012-03-01,
2012-04-01,2615.913433976686
2012-05-01,2500.8813393919063
2012-06-01,1750.6822340679448
2012-07-01,2333.5269637593206
2012-08-01,1748.085295132329
2012-09-01,2539.3427366584265
2012-10-01,3061.400425492554
2012-11-01,
2012-12-01,
2013-01-01,
2013-02-01,
2013-03-01,
2013-04-01,
2013-05-01,2367.112762540542
2013-06-01,2025.4187984815978
2013-07-01,2005.017356353339
2013-08-01,1824.2676840262354
2013-09-01,2812.210200927357
2013-10-01,3052.2123893805315
2013-11-01,3303.919372900336
2013-12-01,
2014-01-01,
2014-02-01,
2014-03-01,
2014-04-01,
2014-05-01,2843.6736845187547
2014-06-01,1552.4547868031061
2014-07-01,1812.2958433968956
2014-08-01,2124.381712686721
2014-09-01,2379.860629112412
2014-10-01,3116.0190412930365
2014-11-01,
2014-12-01,
2015-01-01,
2015-02-01,
2015-03-01,3319.5378927911274
2015-04-01,
2015-05-01,
2015-06-01,
2015-07-01,1719.4619006774383
2015-08-01,1568.4309238906185
2015-09-01,1946.1187516530022
2015-10-01,1726.0023636522806
2015-11-01,2542.4760775679565
2015-12-01,3255.0751879699246
2016-01-01,
2016-02-01,
2016-03-01,
2016-04-01,2895.0811431854086
2016-05-01,2419.914060298676
2016-06-01,1427.4694404373242
2016-07-01,1535.3312984133388
2016-08-01,1950.1582278481012
2016-09-01,2263.5704258306037
2016-10-01,2819.535714285714
2016-11-01,3400.0
2016-12-01,3303.3454857387947
2017-01-01,
2017-02-01,
2017-03-01,
2017-04-01,
2017-05-01,1553.392419222992
2017-06-01,1620.4862346162054
2017-07-01,1521.6247518199868
2017-08-01,1664.4201046248959
2017-09-01,2066.1568820917614
2017-10-01,2442.711758702801
2017-11-01,3437.037037037037
2017-12-01,
2018-01-01,
2018-02-01,
2018-03-01,
2018-04-01,
2018-05-01,
2018-06-01,1468.8384506694779
2018-07-01,1712.830476836925
2018-08-01,1839.468715697036
2018-09-01,2549.161240903868
2018-10-01,3057.1428571428573
2018-11-01,3437.2208436724563
2018-12-01,
2019-01-01,
2019-02-01,
2019-03-01,
2019-04-01,
2019-05-01,
2019-06-01,1908.4267054599484
2019-07-01,2216.6890856779874
2019-08-01,3294.8529411764707
2019-09-01,3179.292501646439
2019-10-01,
2019-11-01,
2019-12-01,
2020-01-01,
2020-02-01,
2020-03-01,
2020-04-01,3300.701884004433
2020-05-01,
2020-06-01,1652.8812077682749
2020-07-01,1484.3834583129963
2020-08-01,1949.319038508893
2020-09-01,2241.7683798989224
2020-10-01,3133.926819010235
2020-11-01,
2020-12-01,
2021-01-01,
2021-02-01,
2021-03-01,
2021-04-01,
2021-05-01,2561.648480364959
2021-06-01,2804.6001523229247
2021-07-01,2453.9837445742414
2021-08-01,2171.9860771748654
2021-09-01,2371.242410356284
2021-10-01,3322.3310642536935
2021-11-01,
2021-12-01,
2022-01-01,
2022-02-01,
2022-03-01,
2022-04-01,
2022-05-01,
2022-06-01,2078.5890988725764
2022-07-01,1179.3587054240338
2022-08-01,1449.0574997419221
2022-09-01,1937.0213809892248
2022-10-01,2377.012313852398
2022-11-01,3370.2668360864045
2022-12-01,
2023-01-01,
2023-02-01,
2023-03-01,
2023-04-01,
2023-05-01,3382.0606060606065
2023-06-01,2948.75025196533
2023-07-01,2109.1472271319317
2023-08-01,2430.1206265378382
2023-09-01,2241.683425353761
