Year,Month,SCA,CCA
2007,9,6.11,31.35
2007,10,3.36,29.70
2007,11,1.42,15.00
2007,12,0.77,5.44
2008,1,0.33,3.69
2008,2,0.09,0.22
2008,3,0.09,0.38
2008,4,0.55,18.30
2008,5,1.11,39.65
2008,6,4.72,39.39
2008,7,4.74,66.56
2008,8,8.54,61.81
2008,9,3.43,11.12
2008,10,1.91,13.48
2008,11,1.04,19.37
2008,12,0.52,0.47
2009,1,0.26,0.36
2009,2,0.16,3.36
2009,3,0.07,8.03
2009,4,0.21,14.81
2009,5,1.21,53.10
2009,6,3.05,40.47
2009,7,4.57,28.96
2009,8,4.62,70.15
2009,9,2.62,15.73
2009,10,2.24,36.64
2009,11,1.62,47.11
2009,12,0.86,11.53
2010,1,0.47,7.79
2010,2,0.30,14.98
2010,3,0.21,15.49
2010,4,0.39,18.00
2010,5,1.43,29.21
2010,6,4.64,60.50
2010,7,10.26,45.40
2010,8,7.71,34.28
2010,9,4.26,23.39
2010,10,2.82,32.00
2010,11,1.52,23.34
2010,12,0.87,8.88
2011,1,0.43,9.26
2011,2,0.24,1.60
2011,3,0.33,11.88
2011,4,0.91,22.06
2011,5,1.41,20.79
2011,6,4.21,48.69
2011,7,8.87,44.04
2011,8,9.67,44.39
2011,9,5.49,28.83
2011,10,2.80,14.34
2011,11,1.58,15.37
2011,12,0.79,4.80
2012,1,0.35,16.06
2012,2,0.18,11.14
2012,3,0.12,5.85
2012,4,0.18,25.87
2012,5,1.07,57.24
2012,6,4.44,59.56
2012,7,6.14,24.10
2012,8,3.32,51.08
2012,9,2.09,24.51
2012,10,1.10,35.97
2012,11,0.68,8.48
2012,12,0.66,37.24
2013,1,0.25,0.33
2013,2,0.16,20.47
2013,3,0.12,2.53
2013,4,0.42,14.91
2013,5,1.17,48.43
2013,6,3.99,42.10
2013,7,3.66,42.30
2013,8,4.87,36.04
2013,9,3.36,30.69
2013,10,1.58,15.64
2013,11,0.95,13.79
2013,12,0.56,3.02
2014,1,0.32,14.25
2014,2,0.17,10.14
2014,3,0.13,20.17
2014,4,0.54,15.73
2014,5,1.38,37.93
2014,6,8.10,52.34
2014,7,7.16,51.18
2014,8,4.46,38.33
2014,9,2.99,45.89
2014,10,1.78,19.46
2014,11,1.04,8.32
2014,12,0.59,12.04
2015,1,0.36,0.10
2015,2,0.18,2.17
2015,3,0.17,0.58
2015,4,0.25,22.46
2015,5,1.33,45.55
2015,6,5.60,51.40
2015,7,9.31,54.66
2015,8,5.39,49.09
2015,9,3.34,40.76
2015,10,2.20,29.25
2015,11,1.25,29.51
2015,12,0.65,7.66
2016,1,0.36,7.31
2016,2,0.20,4.15
2016,3,0.14,0.10
2016,4,0.69,14.28
2016,5,0.73,25.29
2016,6,1.44,15.12
2016,7,3.95,46.56
2016,8,3.75,42.88
2016,9,1.77,24.30
2016,10,0.99,20.80
2016,11,0.59,9.80
2016,12,0.34,7.71
2017,1,0.18,5.59
2017,2,0.10,17.69
2017,3,0.29,11.48
2017,4,0.50,33.47
2017,5,1.79,30.57
2017,6,7.19,59.40
2017,7,5.80,34.04
2017,8,5.91,50.47
2017,9,4.30,20.44
2017,10,2.77,42.45
2017,11,1.57,29.39
2017,12,0.85,12.82
2018,1,0.38,5.77
2018,2,0.22,1.44
2018,3,0.34,7.95
2018,4,0.77,21.64
2018,5,1.62,36.42
2018,6,6.60,58.78
2018,7,4.67,40.04
2018,8,4.15,47.40
2018,9,2.37,40.81
2018,10,2.53,36.66
2018,11,1.09,17.44
2018,12,0.69,8.40
2019,1,0.48,7.60
2019,2,0.25,12.40
2019,3,0.14,2.37
2019,4,0.23,8.86
2019,5,1.03,44.81
2019,6,6.06,55.01
2019,7,7.36,34.84
2019,8,5.29,43.92
2019,9,3.42,35.69
2019,10,2.48,19.81
2019,11,1.35,18.74
2019,12,0.70,0.61
2020,1,0.38,14.13
2020,2,0.24,0.04
2020,3,0.10,1.87
2020,4,0.20,25.96
2020,5,1.05,26.30
2020,6,4.52,57.40
2020,7,8.10,52.79
2020,8,5.79,40.53
2020,9,3.36,37.41
2020,10,2.35,15.11
2020,11,1.20,12.45
2020,12,0.67,9.60
2021,1,0.41,14.98
2021,2,0.17,1.71
2021,3,0.10,3.57
2021,4,0.17,19.60
2021,5,1.18,42.56
2021,6,3.12,49.52
2021,7,3.78,31.68
2021,8,2.86,41.43
2021,9,2.50,22.38
2021,10,1.72,24.65
2021,11,0.72,9.98
2021,12,0.28,1.79
2022,1,0.13,10.97
2022,2,0.07,6.70
2022,3,0.30,10.24
2022,4,1.41,39.48
2022,5,2.20,20.55
2022,6,4.04,66.49
2022,7,9.60,58.24
2022,8,4.97,38.95
2022,9,3.65,20.19
2022,10,2.10,33.02
2022,11,1.07,16.84
2022,12,0.54,7.36
2023,1,0.27,0.03
2023,2,0.12,1.93
2023,3,0.07,21.06
2023,4,0.29,20.18
2023,5,1.47,21.21
2023,6,5.10,49.40
2023,7,7.71,62.68
2023,8,3.74,49.47
2023,9,3.67,40.09
2023,10,1.99,17.47
2023,11,1.36,21.19
2023,12,0.77,1.17
2024,1,0.41,1.39
2024,2,0.23,3.10
2024,3,0.20,1.09
2024,4,0.91,23.95
2024,5,6.59,36.13
2024,6,13.01,64.24
2024,7,6.03,24.61
2024,8,4.66,31.24
2024,9,3.43,42.86
2024,10,2.05,3.83
2024,11,1.22,13.24
2024,12,0.74,2.88
2025,1,0.41,0.03
2025,2,0.26,0.47
2025,3,0.25,3.19
2025,4,1.12,24.05
2025,5,4.70,25.58
