Date,Snowline_elev
2000-02-01,282.2680412371134
2000-03-01,209.0909090909091
2000-04-01,254.83870967741936
2000-05-01,318.23461091753774
2000-06-01,250.24752475247524
2000-07-01,269.3188010899183
2000-08-01,294.04686510449653
2000-09-01,315.35974130962006
2000-10-01,303.0769230769231
2000-11-01,389.4736842105263
2000-12-01,288.135593220339
2001-01-01,308.58369098712444
2001-02-01,395.23809523809524
2001-03-01,
2001-04-01,203.84615384615384
2001-05-01,300.0
2001-06-01,283.99781540142
2001-07-01,284.0496368038741
2001-08-01,315.2818128994771
2001-09-01,362.5708884688091
2001-10-01,
2001-11-01,238.55421686746988
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,264.4736842105263
2002-04-01,295.60906515580734
2002-05-01,300.7447722715554
2002-06-01,187.9681647940075
2002-07-01,221.3908092720618
2002-08-01,307.55575785161585
2002-09-01,281.5366637452527
2002-10-01,296.7936627687665
2002-11-01,326.9230769230769
2002-12-01,
2003-01-01,
2003-02-01,295.8333333333333
2003-03-01,
2003-04-01,327.4436090225564
2003-05-01,297.3568281938326
2003-06-01,191.1196911196911
2003-07-01,233.59408952629292
2003-08-01,281.7415730337079
2003-09-01,319.2595673876872
2003-10-01,340.0
2003-11-01,280.28169014084506
2003-12-01,327.0833333333333
2004-01-01,
2004-02-01,
2004-03-01,242.10526315789474
2004-04-01,309.49152542372883
2004-05-01,315.72708113804003
2004-06-01,193.10109289617486
2004-07-01,198.56665074056377
2004-08-01,287.7462568951931
2004-09-01,256.64952240999264
2004-10-01,338.39009287925694
2004-11-01,336.8421052631579
2004-12-01,338.8888888888889
2005-01-01,355.55555555555554
2005-02-01,
2005-03-01,315.5511811023622
2005-04-01,305.4744525547445
2005-05-01,187.44292237442923
2005-06-01,140.7108239095315
2005-07-01,186.73602080624187
2005-08-01,199.9604273842501
2005-09-01,280.8440018966335
2005-10-01,281.0511756569848
2005-11-01,368.859649122807
2005-12-01,
2006-01-01,381.53846153846155
2006-02-01,
2006-03-01,299.8322147651007
2006-04-01,345.18633540372673
2006-05-01,287.2647058823529
2006-06-01,194.86887115165337
2006-07-01,157.29275970619096
2006-08-01,245.44595020485346
2006-09-01,278.97862232779096
2006-10-01,315.9824046920821
2006-11-01,362.1212121212121
2006-12-01,315.41929666366093
2007-01-01,
2007-02-01,360.6060606060606
2007-03-01,356.0
2007-04-01,303.65209034118215
2007-05-01,231.25339120998373
2007-06-01,149.7005988023952
2007-07-01,158.27740492170022
2007-08-01,257.4504950495049
2007-09-01,299.49874686716794
2007-10-01,317.4298375184638
2007-11-01,
2007-12-01,
2008-01-01,
2008-02-01,
2008-03-01,
2008-04-01,322.5806451612903
2008-05-01,244.57161543492478
2008-06-01,195.87988826815644
2008-07-01,219.41233140655106
2008-08-01,217.9205409974641
2008-09-01,305.44871794871796
2008-10-01,328.5410764872521
2008-11-01,491.6666666666667
2008-12-01,
2009-01-01,294.11764705882354
2009-02-01,443.9024390243902
2009-03-01,353.0612244897959
2009-04-01,319.1545574636724
2009-05-01,209.12981455064195
2009-06-01,191.21278140885985
2009-07-01,239.26974664679582
2009-08-01,219.6668802049968
2009-09-01,305.2724077328647
2009-10-01,310.51344743276286
2009-11-01,342.1940928270042
2009-12-01,
2010-01-01,
2010-02-01,
2010-03-01,
2010-04-01,340.0
2010-05-01,228.4928492849285
2010-06-01,201.5732546705998
2010-07-01,176.5888978278359
2010-08-01,244.98031496062993
2010-09-01,276.1500547645126
2010-10-01,302.22222222222223
2010-11-01,323.0769230769231
2010-12-01,222.22222222222223
2011-01-01,
2011-02-01,
2011-03-01,348.99598393574297
2011-04-01,305.1305130513051
2011-05-01,239.06957595718401
2011-06-01,184.8780487804878
2011-07-01,174.41696113074204
2011-08-01,227.39632902787218
2011-09-01,297.536029753603
2011-10-01,609.375
2011-11-01,348.4848484848485
2011-12-01,
2012-01-01,
2012-02-01,264.70588235294116
2012-03-01,
2012-04-01,324.8407643312102
2012-05-01,226.32667126119918
2012-06-01,199.9329309188464
2012-07-01,168.3491062039958
2012-08-01,270.0061842918986
2012-09-01,329.732868757259
2012-10-01,387.33031674208144
2012-11-01,
2012-12-01,325.9259259259259
2013-01-01,
2013-02-01,
2013-03-01,512.0
2013-04-01,283.4411384217335
2013-05-01,251.5737704918033
2013-06-01,186.39661426844015
2013-07-01,207.54716981132074
2013-08-01,235.7406880864373
2013-09-01,333.987915407855
2013-10-01,353.6585365853659
2013-11-01,364.51612903225805
2013-12-01,
2014-01-01,
2014-02-01,
2014-03-01,307.6923076923077
2014-04-01,303.746835443038
2014-05-01,275.32360231341227
2014-06-01,163.64452423698384
2014-07-01,176.30718954248366
2014-08-01,273.4522942461763
2014-09-01,311.02464332036317
2014-10-01,294.4587628865979
2014-11-01,297.81021897810217
2014-12-01,405.88235294117646
2015-01-01,
2015-02-01,
2015-03-01,
2015-04-01,297.27272727272725
2015-05-01,222.83666154633897
2015-06-01,163.57142857142858
2015-07-01,148.02527646129542
2015-08-01,206.4739413680782
2015-09-01,283.2022029897718
2015-10-01,320.1535508637236
2015-11-01,
2015-12-01,289.1304347826087
2016-01-01,
2016-02-01,
2016-03-01,100.0
2016-04-01,303.8674033149171
2016-05-01,307.7021005728835
2016-06-01,221.8299353555445
2016-07-01,204.9407114624506
2016-08-01,263.5712458429266
2016-09-01,323.5897435897436
2016-10-01,294.3820224719101
2016-11-01,325.45454545454544
2016-12-01,326.8085106382979
2017-01-01,382.9059829059829
2017-02-01,315.0
2017-03-01,
2017-04-01,275.29411764705884
2017-05-01,203.79601226993864
2017-06-01,161.4163614163614
2017-07-01,157.6461168935148
2017-08-01,231.5804849547181
2017-09-01,286.94706308919507
2017-10-01,311.1794871794872
2017-11-01,
