Year,Month,SCA,CCA
2017,8,36.19,74.09
2017,9,35.54,66.58
2017,10,16.24,70.49
2017,11,5.84,52.01
2017,12,1.99,54.07
2018,1,1.50,42.26
2018,2,1.38,34.69
2018,3,4.05,58.26
2018,4,15.18,62.57
2018,5,22.88,57.84
2018,6,48.65,63.51
2018,7,57.47,43.02
2018,8,41.83,62.88
2018,9,20.44,75.41
2018,10,16.64,58.47
2018,11,5.90,56.50
2018,12,2.20,39.38
2019,1,1.96,38.89
2019,2,1.78,19.21
2019,3,1.64,33.95
2019,4,5.16,57.35
2019,5,18.60,49.64
2019,6,54.48,58.27
2019,7,58.22,63.75
2019,8,40.31,56.23
2019,9,29.36,58.63
2019,10,16.22,53.42
2019,11,4.19,60.33
2019,12,1.75,53.89
2020,1,1.67,40.12
2020,2,1.59,39.50
2020,3,1.98,43.91
2020,4,6.37,52.42
2020,5,24.42,53.74
2020,6,44.36,57.11
2020,7,59.66,60.38
2020,8,44.75,68.08
2020,9,34.21,53.52
2020,10,19.99,49.02
2020,11,3.07,48.30
2020,12,2.05,53.87
2021,1,1.52,41.70
2021,2,1.57,16.77
2021,3,1.34,18.06
2021,4,6.31,68.61
2021,5,15.23,44.07
2021,6,41.82,58.92
2021,7,40.77,62.84
2021,8,31.57,65.79
2021,9,22.99,65.34
2021,10,7.30,52.70
2021,11,2.64,44.33
2021,12,1.49,23.92
2022,1,1.57,36.41
2022,2,1.17,31.38
2022,3,2.89,57.07
2022,4,8.18,65.62
2022,5,30.32,51.78
2022,6,57.06,47.24
2022,7,62.31,67.25
2022,8,54.96,60.76
2022,9,30.12,64.55
2022,10,17.20,61.69
2022,11,3.47,46.76
2022,12,1.75,54.61
2023,1,1.34,43.94
2023,2,1.43,38.45
2023,3,2.34,44.04
2023,4,4.08,44.34
2023,5,31.39,67.03
2023,6,52.32,59.72
2023,7,65.64,60.79
2023,8,43.92,74.66
2023,9,35.92,60.30
2023,10,22.01,51.00
2023,11,10.18,65.47
2023,12,2.88,35.04
2024,1,1.26,49.62
2024,2,1.45,41.41
2024,3,2.19,73.20
2024,4,7.63,59.85
2024,5,41.71,60.46
2024,6,48.12,79.49
2024,7,57.14,60.49
2024,8,38.23,73.26
2024,9,11.78,83.10
2024,10,17.07,52.93
2024,11,3.50,76.65
2024,12,1.91,46.94
