Date,Elevation,SCA,CCA
2000-02-01,0.0,0.49595885131086404,35.78283044687228
2000-02-01,100.0,2.5906362686917026,55.88977370144068
2000-02-01,200.0,5.803485914733933,73.10869966349618
2000-02-01,300.0,4.679489940516536,79.61436179510181
2000-02-01,400.0,5.943216892530213,83.41412658824095
2000-02-01,500.0,10.285555308393771,84.73501681835765
2000-02-01,600.0,11.8370006132719,85.57530541172802
2000-02-01,700.0,14.90177348852834,86.1118970683457
2000-02-01,800.0,20.65008728098715,86.03396154834309
2000-02-01,900.0,24.941317535013773,88.31711752411333
2000-02-01,1000.0,32.643053482449595,88.25026367567641
2000-02-01,1100.0,41.4279258688593,87.26544228672441
2000-02-01,1200.0,55.70486995231474,82.0246174614225
2000-02-01,1300.0,54.877065896126425,80.67305464440065
2000-02-01,1400.0,63.48903939051087,76.14287169188613
2000-02-01,1500.0,71.28524971216872,72.86400943433412
2000-02-01,1600.0,76.83392186011262,72.1133823880432
2000-02-01,1700.0,79.72942003918817,68.1866692709401
2000-02-01,1800.0,85.57301476190293,66.3524766891879
2000-02-01,1900.0,89.46781368082996,65.94844370364476
2000-02-01,2000.0,93.82077620209833,63.38899833992092
2000-02-01,2100.0,95.76951434970714,58.96231703315271
2000-02-01,2200.0,98.72503070678582,55.84890691690792
2000-02-01,2300.0,98.43408497254647,55.51344878267953
2000-02-01,2400.0,97.51550200227979,53.439385529873064
2000-02-01,2500.0,98.67285277361908,50.070161915914404
2000-02-01,2600.0,100.0,45.32135920039634
2000-02-01,2700.0,100.0,39.69695426301314
2000-02-01,2800.0,100.0,32.59581857136857
2000-02-01,2900.0,100.0,29.28546759277025
2000-02-01,3000.0,100.0,24.81218513390095
2000-02-01,3100.0,100.0,24.999999999999996
2000-02-01,3200.0,100.0,25.665796344647518
2000-02-01,3300.0,100.0,25.0
2000-03-01,0.0,1.2242589610709012,42.05560282231737
2000-03-01,100.0,4.633512591002145,61.86224660272523
2000-03-01,200.0,9.762811701959707,79.62472086607768
2000-03-01,300.0,8.35136445811112,84.90241173591018
2000-03-01,400.0,10.266982551149017,88.71023700091406
2000-03-01,500.0,14.832072928154885,91.36300484523585
2000-03-01,600.0,16.435548986461164,92.84701544671239
2000-03-01,700.0,21.34885364193896,94.00228024197452
2000-03-01,800.0,31.561574929683463,94.61259665010724
2000-03-01,900.0,44.11005321173367,94.66372034117327
2000-03-01,1000.0,66.56772681824268,94.29407678106318
2000-03-01,1100.0,88.03291468469546,93.05569346694502
2000-03-01,1200.0,95.62724974160888,91.32185111608753
2000-03-01,1300.0,97.25919899431483,91.67785438607669
2000-03-01,1400.0,97.1855770133527,89.6375386187657
2000-03-01,1500.0,97.79920147835526,88.12211875248641
2000-03-01,1600.0,98.42278473241792,86.90889456647972
2000-03-01,1700.0,98.87891446117035,85.41195229865076
2000-03-01,1800.0,98.71368809903109,86.10954111104827
2000-03-01,1900.0,98.10590196955212,84.30996137725131
2000-03-01,2000.0,98.23538517163193,84.79581491550162
2000-03-01,2100.0,99.3072075455949,85.48948385503235
2000-03-01,2200.0,99.51078432783203,86.03343382717588
2000-03-01,2300.0,96.30710592249055,87.19065423309476
2000-03-01,2400.0,99.22176666129549,86.51964279797676
2000-03-01,2500.0,99.99999999999997,86.70320947318713
2000-03-01,2600.0,99.99999999999997,87.97370304255173
2000-03-01,2700.0,100.00000000000003,89.49714253599522
2000-03-01,2800.0,100.00000000000003,88.4609200070117
2000-03-01,2900.0,100.0,87.5914866926645
2000-03-01,3000.0,100.00000000000003,87.00559863544058
2000-03-01,3100.0,100.00000000000003,86.09532360251184
2000-03-01,3200.0,100.00000000000003,85.78554065004039
2000-03-01,3300.0,100.00000000000003,85.3747668367458
2000-04-01,0.0,2.695285254417778,40.209838059861646
2000-04-01,100.0,7.271156268464361,58.651835713692975
2000-04-01,200.0,12.178881795922582,75.0589074594544
2000-04-01,300.0,11.758752709162353,80.17352386856874
2000-04-01,400.0,14.815745269704147,82.78862952443274
2000-04-01,500.0,19.981245711284416,84.4255006634978
2000-04-01,600.0,21.565395445831943,84.7444293355203
2000-04-01,700.0,26.645297534754945,84.93241841115554
2000-04-01,800.0,36.86977766905416,84.27714588104523
2000-04-01,900.0,52.18567770519476,84.17832217267865
2000-04-01,1000.0,72.51906702274866,81.53994044303217
2000-04-01,1100.0,91.32191207183664,75.89438147065376
2000-04-01,1200.0,97.62121315921588,73.91974173573487
2000-04-01,1300.0,99.11683476440008,74.94339666881274
2000-04-01,1400.0,99.53204345972702,74.61268542745908
2000-04-01,1500.0,99.32283013343685,75.49275126514111
2000-04-01,1600.0,99.11881403083386,75.58756387827532
2000-04-01,1700.0,98.98719540826029,75.24080277536805
2000-04-01,1800.0,98.7524954000845,75.23180191179787
2000-04-01,1900.0,98.33844102538873,74.1065666087369
2000-04-01,2000.0,98.27736587803973,71.12226757062881
2000-04-01,2100.0,99.25958197441632,66.68707019276691
2000-04-01,2200.0,99.77794691243798,62.85542078143436
2000-04-01,2300.0,99.70231635753609,59.31460482742558
2000-04-01,2400.0,99.70451772637877,58.60500657258802
2000-04-01,2500.0,99.69904137929572,56.96367995405973
2000-04-01,2600.0,99.70285606437633,55.15933035494545
2000-04-01,2700.0,99.89908661845101,52.14344730795791
2000-04-01,2800.0,99.99757273622647,51.929285715397036
2000-04-01,2900.0,100.0,50.47008711001943
2000-04-01,3000.0,100.0,47.46661341835612
2000-04-01,3100.0,99.65383597255124,44.289588205585694
2000-04-01,3200.0,98.09772472957857,50.19630596654097
2000-04-01,3300.0,99.65676398953602,50.90195436438328
2000-05-01,0.0,6.892402394733034,32.45530338792782
2000-05-01,100.0,14.097591012625895,48.40516933063232
2000-05-01,200.0,20.081337534954283,62.23569489074332
2000-05-01,300.0,20.271919531976675,67.16927000017469
2000-05-01,400.0,23.175298792560167,69.28707166344466
2000-05-01,500.0,29.813942404688945,70.57507224407625
2000-05-01,600.0,31.283809362010828,70.47526987072374
2000-05-01,700.0,37.77968752774722,70.0336389009212
2000-05-01,800.0,49.50351618743492,67.85777119956936
2000-05-01,900.0,65.44498081784064,64.61392923484468
2000-05-01,1000.0,83.26889325647386,57.545115863786805
2000-05-01,1100.0,95.85303058350233,49.107298715561555
2000-05-01,1200.0,98.99474343691541,42.74695561775217
2000-05-01,1300.0,99.51012672187977,45.6340629696634
2000-05-01,1400.0,99.62134487824189,46.693685315899366
2000-05-01,1500.0,99.53481264904487,44.871917215513726
2000-05-01,1600.0,99.29985206846052,44.44776830147692
2000-05-01,1700.0,99.10707938741449,42.21892303204876
2000-05-01,1800.0,98.97385313755058,43.32613111442153
2000-05-01,1900.0,98.65054093732847,40.1682059708813
2000-05-01,2000.0,98.65355736187858,38.024835045534424
2000-05-01,2100.0,98.80813278933002,34.46618966868989
2000-05-01,2200.0,98.64111011216063,33.337364418711914
2000-05-01,2300.0,98.90479748065438,34.99210087299394
2000-05-01,2400.0,98.91466639821334,37.27616213759272
2000-05-01,2500.0,98.7346129187283,33.46265950001421
2000-05-01,2600.0,98.66125177716441,31.51720689701548
2000-05-01,2700.0,98.58522460218835,28.56072579823686
2000-05-01,2800.0,98.80367506725491,28.762262613377064
2000-05-01,2900.0,98.52314377111479,29.168487390276898
2000-05-01,3000.0,99.0405852452711,26.92987199603128
2000-05-01,3100.0,99.84196859616468,26.240043405159227
2000-05-01,3200.0,100.0,23.593026193885265
2000-05-01,3300.0,100.0,23.267767057529493
2000-06-01,0.0,21.711530441268902,35.6601869456017
2000-06-01,100.0,39.0976435779723,52.2667400063022
2000-06-01,200.0,56.637908317584674,67.24525870359182
2000-06-01,300.0,64.14859710827946,71.42508362588359
2000-06-01,400.0,70.25182064751743,73.94936026606932
2000-06-01,500.0,74.04092028730547,76.17672177305931
2000-06-01,600.0,80.50711238360773,74.60811014862385
2000-06-01,700.0,83.33161187687219,73.87791633220384
2000-06-01,800.0,86.6274893439081,72.2557501335982
2000-06-01,900.0,89.95681048707641,68.89593321215239
2000-06-01,1000.0,94.41662622935893,65.68472369122888
2000-06-01,1100.0,98.13450804112215,61.92804485060613
2000-06-01,1200.0,99.41635861363423,54.92323217339352
2000-06-01,1300.0,99.68926843091955,55.52381444773869
2000-06-01,1400.0,99.66738119135016,55.583151034758465
2000-06-01,1500.0,99.67031933584602,53.265473788716896
2000-06-01,1600.0,99.64988221586965,51.19106420977154
2000-06-01,1700.0,99.42463989313842,48.22227711214563
2000-06-01,1800.0,99.44490652791235,49.814069596677314
2000-06-01,1900.0,99.41728775101413,49.80009747293968
2000-06-01,2000.0,99.41074670679207,48.14152350263949
2000-06-01,2100.0,99.69421088949508,46.98873998913036
2000-06-01,2200.0,99.73502670904723,45.734667209077145
2000-06-01,2300.0,99.74761934059214,46.4042157723478
2000-06-01,2400.0,99.66138152704305,44.53246958640605
2000-06-01,2500.0,99.71082247992021,42.899741163233685
2000-06-01,2600.0,99.52959783630638,41.26461425774113
2000-06-01,2700.0,99.60381378752705,39.300520962179306
2000-06-01,2800.0,99.44117879792692,37.29382428077303
2000-06-01,2900.0,99.21388362183643,39.146469823970854
2000-06-01,3000.0,99.17052202927749,37.65840631983878
2000-06-01,3100.0,99.64048716364961,37.13797012129316
2000-06-01,3200.0,99.60400348128806,38.78217083177917
2000-06-01,3300.0,96.5051801959821,39.976546291006414
2000-07-01,0.0,18.635638474679943,34.54218773327473
2000-07-01,100.0,35.364618585292696,52.04402805847683
2000-07-01,200.0,51.991657266884886,67.11432658715384
2000-07-01,300.0,61.75948695138646,72.09155993252216
2000-07-01,400.0,70.07620599027955,75.50550999404331
2000-07-01,500.0,73.43256460935096,77.75365422575078
2000-07-01,600.0,79.63947189586945,77.14053214250222
2000-07-01,700.0,82.72695977715915,76.81089992117768
2000-07-01,800.0,86.6859156356206,75.74791444642686
2000-07-01,900.0,90.61815937404212,73.30719616785355
2000-07-01,1000.0,95.00352378946691,71.0072109234417
2000-07-01,1100.0,98.29497382801759,68.607589408834
2000-07-01,1200.0,99.29135034381744,66.4802804028302
2000-07-01,1300.0,99.60755698469144,65.64972329325781
2000-07-01,1400.0,99.5630209756316,66.95896880745876
2000-07-01,1500.0,99.56694158820902,66.85345229127606
2000-07-01,1600.0,99.52717324673179,65.9401333772
2000-07-01,1700.0,99.33376655971524,64.0495431496117
2000-07-01,1800.0,98.82516980391078,62.24182356774472
2000-07-01,1900.0,99.01998781070212,62.984221018538264
2000-07-01,2000.0,99.16688023565845,62.57822181003722
2000-07-01,2100.0,99.44124933200142,62.1340851136946
2000-07-01,2200.0,99.56938548318922,62.2261279398137
2000-07-01,2300.0,99.72117995187405,61.7806371528453
2000-07-01,2400.0,99.49305494470987,61.16351120616325
2000-07-01,2500.0,99.65565005661055,59.94079749648539
2000-07-01,2600.0,99.37384157224045,59.001946447701286
2000-07-01,2700.0,99.78809652538898,56.5119427457965
2000-07-01,2800.0,100.0,54.61031800919812
2000-07-01,2900.0,100.0,56.135642567919604
2000-07-01,3000.0,100.0,57.685037439426374
2000-07-01,3100.0,99.99999999999999,61.99764888720631
2000-07-01,3200.0,99.99999999999999,65.21014065526819
2000-07-01,3300.0,99.99999999999997,67.9975692723433
2000-08-01,0.0,13.952934082950565,31.917809882155602
2000-08-01,100.0,30.461487864629937,48.756627340145805
2000-08-01,200.0,44.52346063485144,63.81869647525107
2000-08-01,300.0,50.63487811678336,69.2282659501828
2000-08-01,400.0,57.34290373838757,72.44902655095147
2000-08-01,500.0,61.51967136811661,74.81533038169896
2000-08-01,600.0,69.25438341951772,73.94546704711246
2000-08-01,700.0,72.70409637202896,74.02170484537494
2000-08-01,800.0,78.02768758980436,72.84038991303771
2000-08-01,900.0,84.23513215150139,69.97322468132042
2000-08-01,1000.0,91.27139746731103,65.78596819963967
2000-08-01,1100.0,97.31972452930098,63.85242911845596
2000-08-01,1200.0,99.4888088890167,61.01928126905029
2000-08-01,1300.0,99.87618183043918,60.629787666481036
2000-08-01,1400.0,99.93128930590039,62.647139369162595
2000-08-01,1500.0,99.87489772151245,63.060654278076186
2000-08-01,1600.0,99.87756180590277,63.4789154664508
2000-08-01,1700.0,99.79883316401765,64.30443252712237
2000-08-01,1800.0,99.58968440279187,66.85331522648401
2000-08-01,1900.0,98.95663752468683,65.23428972198397
2000-08-01,2000.0,99.33273118801206,63.6665850165878
2000-08-01,2100.0,99.87131867061757,61.402673836113024
2000-08-01,2200.0,99.82210339193902,59.382560489051016
2000-08-01,2300.0,99.76538245769021,57.25003018959027
2000-08-01,2400.0,99.91163027436819,60.143335439201316
2000-08-01,2500.0,100.0,61.053113417372344
2000-08-01,2600.0,100.0,60.351730793211566
2000-08-01,2700.0,100.00000000000003,60.451767342365315
2000-08-01,2800.0,100.00000000000003,60.149496776206725
2000-08-01,2900.0,100.0,58.97126301305273
2000-08-01,3000.0,100.00000000000001,60.144738448070605
2000-08-01,3100.0,100.0,61.544909691914086
2000-08-01,3200.0,100.0,59.98881014546813
2000-08-01,3300.0,100.0,60.89545058183237
2000-09-01,0.0,7.588440667176898,26.593470558960014
2000-09-01,100.0,21.020638550813338,42.906862067258565
2000-09-01,200.0,35.55088949585648,57.176251808286885
2000-09-01,300.0,44.41062686459529,64.00405280461494
2000-09-01,400.0,54.3020186037848,67.64460705681789
2000-09-01,500.0,61.24189871601497,69.54134923826648
2000-09-01,600.0,67.63826633221254,67.87745520385711
2000-09-01,700.0,71.43332331769527,65.99637385078904
2000-09-01,800.0,77.17857940182603,62.68487560329663
2000-09-01,900.0,83.48271504733884,58.922727779756485
2000-09-01,1000.0,91.0637133192858,53.55036561041059
2000-09-01,1100.0,96.59598516942533,49.24884333808362
2000-09-01,1200.0,99.15965682585617,46.0749822082541
2000-09-01,1300.0,99.8573922216525,47.11753007878632
2000-09-01,1400.0,99.85878952590403,47.122492430456795
2000-09-01,1500.0,99.75622714727265,44.33105784072727
2000-09-01,1600.0,99.73785868128958,43.91527280529208
2000-09-01,1700.0,99.45753229237603,44.21765135935006
2000-09-01,1800.0,99.36438341932798,44.088744390437355
2000-09-01,1900.0,99.10488057549813,46.00190199627992
2000-09-01,2000.0,99.24211845640546,45.865046413712854
2000-09-01,2100.0,99.61182837143035,43.811070628565865
2000-09-01,2200.0,99.97299783627646,42.118565473145736
2000-09-01,2300.0,99.95723141327532,41.59813448275005
2000-09-01,2400.0,99.95651851416095,41.97589107916218
2000-09-01,2500.0,100.0,40.17575065838558
2000-09-01,2600.0,100.0,40.1252722883229
2000-09-01,2700.0,100.00000000000003,38.83277308071035
2000-09-01,2800.0,100.00000000000003,40.02782017709686
2000-09-01,2900.0,100.0,40.34946339716281
2000-09-01,3000.0,100.0,40.3200463522179
2000-09-01,3100.0,100.0,46.86257740612281
2000-09-01,3200.0,100.0,41.633594429939116
2000-09-01,3300.0,100.0,39.04160527608223
2000-10-01,0.0,2.440806464796272,37.60062739245006
2000-10-01,100.0,8.109131196829116,56.61900650256447
2000-10-01,200.0,15.90662348451352,74.54991952997787
2000-10-01,300.0,20.780364223440483,80.79035802131109
2000-10-01,400.0,28.395027742483038,85.12459757615181
2000-10-01,500.0,34.780022828225526,88.55362153654816
2000-10-01,600.0,44.77614728515464,89.70131604751059
2000-10-01,700.0,54.299736324419,89.65107268892643
2000-10-01,800.0,65.51686531187171,88.64089978624392
2000-10-01,900.0,75.8073668815045,86.73164905549199
2000-10-01,1000.0,87.16791682125657,84.02675026226696
2000-10-01,1100.0,95.85909014085996,80.8548697167165
2000-10-01,1200.0,98.95357866798877,78.58245622847694
2000-10-01,1300.0,99.64018659503996,79.64625520831636
2000-10-01,1400.0,99.5483826537838,77.70386726908629
2000-10-01,1500.0,99.44015717043767,77.63706788691815
2000-10-01,1600.0,99.29364871643438,78.049092121961
2000-10-01,1700.0,99.10429697524654,77.59669172090418
2000-10-01,1800.0,98.82200633481715,77.57077929747985
2000-10-01,1900.0,98.2965721123057,77.47812736276875
2000-10-01,2000.0,98.46462061881147,75.49915034453808
2000-10-01,2100.0,99.66612411835897,73.43579762409786
2000-10-01,2200.0,99.99999999999999,71.77864267323791
2000-10-01,2300.0,99.99999999999994,69.98796242828108
2000-10-01,2400.0,99.69204877088075,69.45342566931126
2000-10-01,2500.0,99.99999999999997,66.58715096448789
2000-10-01,2600.0,99.99999999999997,65.55672369456866
2000-10-01,2700.0,100.0,62.50958049548118
2000-10-01,2800.0,100.00000000000003,61.12339497585349
2000-10-01,2900.0,100.0,60.83396959948953
2000-10-01,3000.0,100.0,60.66702087780016
2000-10-01,3100.0,99.99999999999999,60.51202317309536
2000-10-01,3200.0,100.0,59.53632844152341
2000-10-01,3300.0,100.0,59.45281937015073
2000-11-01,0.0,1.5563512343929569,39.60224846864817
2000-11-01,100.0,5.874004904132833,59.99823528829422
2000-11-01,200.0,10.42444722269287,78.33711880080993
2000-11-01,300.0,10.561264377537235,84.49645880914493
2000-11-01,400.0,14.727686353645453,88.71141476235854
2000-11-01,500.0,20.70304372205307,91.97620071532099
2000-11-01,600.0,26.54873929689616,93.84562966885795
2000-11-01,700.0,34.609506290226996,94.8197050445474
2000-11-01,800.0,45.90229740054601,95.3512353115331
2000-11-01,900.0,52.46186666627201,95.81948432909579
2000-11-01,1000.0,67.32545051192444,94.37979184036874
2000-11-01,1100.0,86.58741963476652,92.53600774885449
2000-11-01,1200.0,90.71023601194325,91.23368500225175
2000-11-01,1300.0,91.58030761291461,91.60513349384391
2000-11-01,1400.0,95.83436104794531,92.05874900949871
2000-11-01,1500.0,96.06090179500859,91.47227759639456
2000-11-01,1600.0,95.42553643577166,91.74729772903741
2000-11-01,1700.0,96.72799237092146,91.74802467529953
2000-11-01,1800.0,95.87304840836755,90.9555210430001
