Date,Elevation,SCA,CCA
2000-02-01,0.0,0.38539316920927064,21.000074767901534
2000-02-01,100.0,0.18664735992439446,46.32354246107259
2000-02-01,200.0,0.08898762663940844,56.22010045970758
2000-02-01,300.0,0.009533868600858047,65.54446028408864
2000-02-01,400.0,0.0038048504344869406,71.78326987143234
2000-02-01,500.0,0.0034633824645701246,76.22193127096186
2000-02-01,600.0,0.11013776722851848,78.58612545884891
2000-02-01,700.0,0.1355795202879346,82.3613381375717
2000-02-01,800.0,0.2726956324727658,84.37642580167224
2000-02-01,900.0,0.3983119398951607,85.30277091050482
2000-02-01,1000.0,1.2162747968462129,87.62710533422931
2000-02-01,1100.0,2.6219635318642793,90.11296944537361
2000-02-01,1200.0,3.599978487543108,91.99635599967996
2000-02-01,1300.0,5.034025614693225,91.78085772726887
2000-02-01,1400.0,6.4468097930253006,92.39586773870798
2000-02-01,1500.0,7.0532794860645005,95.44088051976554
2000-02-01,1600.0,7.247913003204388,96.78923811281015
2000-02-01,1700.0,6.465937567641751,97.80690107624294
2000-02-01,1800.0,4.806212583506054,98.65523008085965
2000-02-01,1900.0,1.0472494301731043,99.73818764245675
2000-02-01,2000.0,0.0,100.0
2000-02-01,2100.0,0.0,100.0
2000-02-01,2200.0,0.0,100.0
2000-03-01,0.0,0.623252983792007,27.833158349553475
2000-03-01,100.0,0.692637609536004,56.13396834547139
2000-03-01,200.0,0.6381096002769786,65.80755700464638
2000-03-01,300.0,0.5443756782567524,72.22346850381457
2000-03-01,400.0,0.806205530951844,76.4863981746786
2000-03-01,500.0,0.9077560423299554,79.7811849504503
2000-03-01,600.0,1.022785705382558,81.1920827719206
2000-03-01,700.0,1.2843475254766037,83.14197042821775
2000-03-01,800.0,1.3489128320473633,83.6346492733157
2000-03-01,900.0,1.872142094770491,83.88056259173439
2000-03-01,1000.0,3.9755505698788642,84.81630969597028
2000-03-01,1100.0,6.2327585358228825,86.30182513128298
2000-03-01,1200.0,9.549981701294298,88.37592756074105
2000-03-01,1300.0,15.127879616034217,89.47325371459222
2000-03-01,1400.0,21.871908579143415,91.4821080967187
2000-03-01,1500.0,32.262327653103156,93.00843489205624
2000-03-01,1600.0,39.097491085313614,93.91757168224049
2000-03-01,1700.0,44.700292100782576,93.74733809397782
2000-03-01,1800.0,54.06048017648577,93.37129339561726
2000-03-01,1900.0,51.20374134992505,94.24653625260314
2000-03-01,2000.0,35.12479512321362,95.07790027693707
2000-03-01,2100.0,15.686274509803921,97.43069641649764
2000-03-01,2200.0,0.0,100.0
2000-04-01,0.0,0.9969452735809818,25.761632674566663
2000-04-01,100.0,1.704233692034827,51.73293433566202
2000-04-01,200.0,2.3911646429091546,60.15673724466976
2000-04-01,300.0,2.4549055750569755,65.69488837425635
2000-04-01,400.0,2.781416052444689,68.65899959285476
2000-04-01,500.0,3.0982826863665367,71.11063785356069
2000-04-01,600.0,3.4965919233506386,72.87126683029796
2000-04-01,700.0,4.269494761374336,74.71085884609835
2000-04-01,800.0,4.884509263378964,75.49997746237626
2000-04-01,900.0,6.338945490180738,75.55546726084798
2000-04-01,1000.0,11.855649069347097,77.11667076612946
2000-04-01,1100.0,19.375064509121422,80.32196818189335
2000-04-01,1200.0,28.365796767622182,82.74443176919166
2000-04-01,1300.0,38.37740407221001,83.97990079908575
2000-04-01,1400.0,46.413701074050415,86.35802662601613
2000-04-01,1500.0,56.14833465068551,88.96509451374641
2000-04-01,1600.0,52.07481935287093,91.15457455072661
