Year,Month,SCA,CCA
2010,4,6.61,46.48
2010,5,28.40,47.44
2010,6,33.73,45.74
2010,7,42.45,43.36
2010,8,29.03,46.45
2010,9,10.63,56.95
2010,10,8.86,52.82
2010,11,4.03,47.81
2010,12,2.50,56.07
2011,1,1.33,50.54
2011,2,1.40,39.41
2011,3,7.92,56.58
2011,4,14.73,51.60
2011,5,28.49,50.76
2011,6,32.29,42.89
2011,7,36.59,44.92
2011,8,27.23,38.17
2011,9,10.55,53.82
2011,10,6.09,50.27
2011,11,5.34,54.18
2011,12,0.49,36.54
2012,1,1.77,41.02
2012,2,0.76,34.15
2012,3,2.40,52.24
2012,4,7.43,42.72
2012,5,28.51,48.07
2012,6,38.00,48.78
2012,7,34.51,53.99
2012,8,28.60,49.69
2012,9,12.81,50.71
2012,10,9.06,52.48
2012,11,2.51,51.51
2012,12,1.75,51.50
2013,1,0.17,37.05
2013,2,0.61,32.44
2013,3,1.53,28.16
2013,4,8.79,45.96
2013,5,24.76,49.21
2013,6,35.19,50.31
2013,7,37.61,37.61
2013,8,31.12,45.51
2013,9,16.83,41.97
2013,10,5.82,54.46
2013,11,3.32,44.69
2013,12,1.56,52.83
2014,1,2.21,55.33
2014,2,1.71,44.69
2014,3,5.50,48.71
2014,4,5.95,36.86
2014,5,26.55,43.23
2014,6,35.66,46.65
2014,7,40.26,45.12
2014,8,18.91,49.55
2014,9,8.81,43.60
2014,10,5.25,45.40
2014,11,4.87,52.90
2014,12,2.52,56.58
2015,1,0.44,38.74
2015,2,1.10,39.88
2015,3,2.21,48.18
2015,4,6.15,43.93
2015,5,19.76,49.28
2015,6,35.39,47.68
2015,7,34.82,48.81
2015,8,29.57,47.34
2015,9,18.56,49.35
2015,10,6.48,42.58
2015,11,2.95,49.82
2015,12,0.87,46.45
2016,1,0.41,32.26
2016,2,1.08,47.53
2016,3,2.08,43.37
2016,4,5.69,29.50
2016,5,7.08,14.25
2016,6,18.92,43.90
2016,7,21.70,36.30
2016,8,15.79,37.47
2016,9,5.20,42.83
2016,10,4.53,42.46
2016,11,1.60,49.69
2016,12,1.13,53.35
2017,1,2.82,55.57
2017,2,1.63,48.69
2017,3,0.84,33.68
2017,4,2.46,40.86
2017,5,16.14,41.72
2017,6,50.18,41.27
2017,7,36.05,49.57
2017,8,19.57,51.84
2017,9,17.28,54.44
2017,10,6.05,52.39
2017,11,1.20,39.77
2017,12,1.39,49.79
2018,1,1.41,51.98
2018,2,1.00,49.23
2018,3,5.50,48.28
2018,4,17.10,49.97
2018,5,16.57,44.33
2018,6,37.02,39.03
2018,7,40.61,36.70
2018,8,28.34,51.23
2018,9,11.30,43.59
2018,10,4.74,39.13
2018,11,2.49,48.89
2018,12,2.13,54.72
2019,1,3.42,51.29
2019,2,1.43,48.29
2019,3,1.68,47.08
2019,4,6.39,48.68
2019,5,20.33,33.40
2019,6,38.51,41.39
2019,7,34.81,47.47
2019,8,21.30,38.00
2019,9,18.39,41.60
2019,10,7.38,45.11
2019,11,3.30,49.55
2019,12,1.37,54.82
2020,1,2.44,56.88
2020,2,0.97,41.67
2020,3,1.84,48.13
2020,4,6.17,40.22
2020,5,18.36,43.78
2020,6,39.97,34.14
2020,7,41.95,35.89
2020,8,30.73,53.47
2020,9,15.20,53.94
2020,10,8.23,53.80
2020,11,1.14,53.55
2020,12,2.31,54.43
2021,1,1.18,49.80
2021,2,0.40,34.84
2021,3,1.59,37.49
2021,4,6.88,46.70
2021,5,16.75,46.14
2021,6,35.69,44.09
2021,7,34.76,52.35
2021,8,22.97,48.85
2021,9,14.80,50.35
2021,10,5.78,47.39
2021,11,1.89,49.56
2021,12,0.31,34.44
2022,1,0.57,41.10
2022,2,0.82,41.26
2022,3,4.37,52.01
2022,4,9.05,53.19
2022,5,22.42,47.18
2022,6,41.73,35.43
2022,7,49.36,42.84
2022,8,33.16,50.36
2022,9,19.38,46.79
2022,10,8.48,55.41
2022,11,2.65,46.35
2022,12,1.55,54.52
2023,1,0.46,40.51
2023,2,3.31,56.67
2023,3,13.37,50.36
2023,4,8.49,44.15
2023,5,22.93,48.16
2023,6,39.38,47.41
2023,7,51.66,32.79
2023,8,27.72,46.50
2023,9,25.13,46.22
2023,10,8.28,49.58
2023,11,6.76,51.55
2023,12,1.78,41.95
2024,1,1.08,69.98
2024,2,1.45,65.64
2024,3,6.74,67.78
2024,4,17.43,56.33
2024,5,30.76,39.77
2024,6,33.01,53.11
2024,7,42.16,64.02
2024,8,26.90,54.50
2024,9,19.40,63.92
2024,10,2.32,68.58
2024,11,1.47,64.81
2024,12,0.61,52.80
2025,1,2.86,65.99
2025,2,2.68,63.51
2025,3,3.65,61.70
