Year,Snowline_elev
2016-01-01,560.6754253329302
2016-02-01,471.6647339564293
2016-03-01,395.72867865079417
2016-04-01,311.52595408859946
2016-05-01,352.2701364180117
2016-06-01,374.96577556441906
2016-07-01,260.6978299980576
2016-08-01,238.32190266833575
2016-09-01,337.3735688833322
2016-10-01,408.43671253480136
2016-11-01,609.6219137378292
2016-12-01,501.7318936452404
2017-01-01,516.3530505985229
2017-02-01,482.79060359480513
2017-03-01,496.21330101941606
2017-04-01,385.61426011619557
2017-05-01,232.9080506431887
2017-06-01,95.12038356646433
2017-07-01,235.2877898807551
2017-08-01,172.30891761301112
2017-09-01,326.7379733514416
2017-10-01,354.10855015891474
2017-11-01,483.35455878692727
2017-12-01,541.4544398679045
2018-01-01,580.6237478774078
2018-02-01,507.8397309100127
2018-03-01,368.1720601054246
2018-04-01,359.1936097131572
2018-05-01,249.00886931516322
2018-06-01,121.1474591500549
2018-07-01,164.27294734465545
2018-08-01,161.70867559173877
2018-09-01,239.71862747077705
2018-10-01,335.61124830699066
2018-11-01,484.9070954626437
2018-12-01,523.6339149515466
2019-01-01,473.6311666033943
2019-02-01,491.51876441531874
2019-03-01,440.1501633152514
2019-04-01,327.28054576446056
2019-05-01,202.22149632105572
2019-06-01,113.1817513958272
2019-07-01,136.877783173939
2019-08-01,201.01864823283546
2019-09-01,281.62194171233295
2019-10-01,374.9012971159582
2019-11-01,477.98196723024654
2019-12-01,511.5662325109728
2020-01-01,585.0078528268939
2020-02-01,555.55684774683
2020-03-01,423.4823909954503
2020-04-01,380.0516703535648
2020-05-01,256.17324618399056
2020-06-01,86.44036697247707
2020-07-01,86.53921568627452
2020-08-01,126.05611096250723
2020-09-01,313.5655740940921
2020-10-01,355.99122355427033
2020-11-01,512.6678384400999
2020-12-01,526.4483154081761
2021-01-01,506.58398790877095
2021-02-01,522.8969017094017
2021-03-01,438.9924827911706
2021-04-01,350.23088255937733
2021-05-01,221.14824683211282
2021-06-01,144.0190429880755
2021-07-01,114.88767542183147
2021-08-01,206.9614825806532
2021-09-01,283.2361581311173
2021-10-01,392.6528531058573
2021-11-01,527.8062074070799
2021-12-01,516.1148387533417
2022-01-01,550.6919697157143
2022-02-01,530.4093156422535
2022-03-01,415.38724882197005
2022-04-01,355.48069594796465
2022-05-01,261.7988845077707
2022-06-01,159.33788741429774
2022-07-01,137.19639436516448
2022-08-01,178.84837720821653
2022-09-01,304.88882161773313
2022-10-01,370.31148926957866
2022-11-01,501.22997877044224
2022-12-01,519.2839868132454
2023-01-01,466.6602076307338
2023-02-01,490.14177335432856
2023-03-01,359.2440661864901
2023-04-01,325.09999401738474
2023-05-01,196.61435652601273
2023-06-01,121.48703885829966
2023-07-01,75.05755395683454
2023-08-01,151.56773435452655
2023-09-01,211.6723455598455
2023-10-01,312.5530035117358
2023-11-01,433.8793857216577
2023-12-01,477.50793444927126
2024-01-01,967.9102781754959
2024-02-01,451.0432484743205
2024-03-01,354.36302288840017
2024-04-01,204.0081341641728
2024-05-01,149.70312289097487
2024-06-01,113.33589198910508
2024-07-01,105.95367881027899
2024-08-01,129.25944799965353
2024-09-01,394.73906096211914
2024-10-01,481.3118662075867
