Year,Month,SCA,CCA
2012,8,31.91,26.91
2012,9,24.61,12.75
2012,10,19.72,21.23
2012,11,9.02,7.38
2012,12,3.05,9.86
2013,1,1.36,1.50
2013,2,1.19,0.96
2013,3,0.83,1.02
2013,4,1.04,1.16
2013,5,18.27,21.50
2013,6,33.89,15.01
2013,7,34.92,20.86
2013,8,34.63,22.30
2013,9,27.30,20.27
2013,10,22.20,15.05
2013,11,11.77,2.43
2013,12,3.35,0.96
2014,1,1.12,0.04
2014,2,1.27,0.23
2014,3,2.12,0.36
2014,4,1.56,2.68
2014,5,17.90,14.11
2014,6,38.49,22.63
2014,7,33.84,24.36
2014,8,29.57,14.38
2014,9,26.51,33.13
2014,10,16.34,9.53
2014,11,5.88,3.80
2014,12,2.35,0.23
2015,1,0.99,1.08
2015,2,1.23,2.59
2015,3,3.38,10.76
2015,4,2.59,0.26
2015,5,1.78,4.85
2015,6,5.39,19.76
2015,7,34.35,35.00
2015,8,39.79,42.08
2015,9,33.83,43.29
2015,10,31.94,31.96
2015,11,24.68,5.97
2015,12,13.47,0.87
2016,1,4.85,26.86
2016,2,2.05,0.46
2016,3,1.21,3.12
2016,4,12.02,40.51
2016,5,26.47,57.11
2016,6,40.82,21.12
2016,7,39.63,33.85
2016,8,33.66,3.93
2016,9,28.70,3.98
2016,10,22.34,13.69
2016,11,13.70,0.82
2016,12,8.54,1.83
2017,1,2.25,0.02
2017,2,1.48,0.52
2017,3,1.59,0.46
2017,4,6.18,5.19
2017,5,25.30,35.86
2017,6,36.59,37.16
2017,7,34.84,14.04
2017,8,31.12,15.26
2017,9,25.28,24.64
2017,10,20.63,7.36
2017,11,9.16,10.20
2017,12,2.49,0.12
2018,1,1.49,3.17
2018,2,0.99,0.02
2018,3,1.14,0.02
2018,4,0.86,1.97
2018,5,3.46,25.77
2018,6,36.40,24.29
2018,7,34.06,14.36
2018,8,30.40,4.05
2018,9,24.33,35.67
2018,10,21.92,19.06
2018,11,11.20,1.59
2018,12,4.56,2.43
2019,1,1.37,0.08
2019,2,0.87,0.09
2019,3,0.78,0.10
2019,4,1.84,1.30
2019,5,3.13,20.25
2019,6,28.34,39.98
2019,7,27.20,22.76
2019,8,17.20,13.29
2019,9,16.15,13.33
2019,10,5.66,21.67
2019,11,1.78,0.04
2019,12,0.68,0.02
2020,1,0.89,0.15
2020,2,0.66,0.03
2020,3,0.57,0.27
2020,4,3.73,10.72
2020,5,4.13,11.31
2020,6,27.59,53.21
2020,7,41.32,35.15
2020,8,33.58,1.05
2020,9,27.73,3.09
2020,10,16.51,0.15
2020,11,6.29,0.34
2020,12,1.64,0.01
2021,1,0.98,7.01
2021,2,5.42,1.21
2021,3,1.54,1.86
2021,4,0.97,0.10
2021,5,9.33,8.43
2021,6,23.46,14.14
2021,7,27.46,2.75
2021,8,23.70,24.73
2021,9,27.07,4.40
2021,10,11.80,0.04
2021,11,2.37,0.03
2021,12,0.81,0.17
2022,1,0.59,0.06
2022,2,0.74,0.06
2022,3,0.59,0.33
2022,4,5.17,4.11
2022,5,10.25,16.44
2022,6,29.57,36.54
2022,7,44.22,19.34
2022,8,37.47,3.66
2022,9,29.30,6.40
2022,10,20.52,3.10
2022,11,6.72,6.98
2022,12,1.61,0.21
2023,1,1.59,0.60
2023,2,1.01,0.01
2023,3,0.61,0.00
2023,4,0.93,1.65
2023,5,3.48,19.42
2023,6,15.89,29.60
2023,7,31.25,27.90
2023,8,30.93,34.15
2023,9,33.38,48.55
2023,10,25.17,19.39
2023,11,19.88,10.15
2023,12,8.94,4.14
2024,1,2.30,3.30
2024,2,0.83,1.59
2024,3,0.51,1.11
2024,4,5.06,19.52
2024,5,18.83,56.57
2024,6,44.44,73.33
2024,7,40.67,19.06
2024,8,39.25,37.38
2024,9,30.60,33.35
2024,10,22.79,27.32
2024,11,11.67,1.58
2024,12,3.32,1.47
