Year,Month,SCA,CCA
2006,7,23.96,74.16
2006,8,19.68,39.27
2006,9,13.12,42.74
2006,10,8.03,44.41
2006,11,4.87,14.82
2006,12,2.97,37.18
2007,1,1.70,6.69
2007,2,1.33,5.23
2007,3,0.95,14.41
2007,4,2.29,35.87
2007,5,3.89,40.52
2007,6,29.18,51.13
2007,7,35.71,63.81
2007,8,33.70,30.36
2007,9,20.18,35.10
2007,10,11.32,39.56
2007,11,5.22,19.44
2007,12,3.35,14.22
2008,1,1.47,5.98
2008,2,0.64,0.35
2008,3,0.59,0.61
2008,4,2.30,24.04
2008,5,3.44,34.96
2008,6,13.72,50.18
2008,7,15.33,67.47
2008,8,24.46,77.02
2008,9,12.56,14.33
2008,10,7.73,19.46
2008,11,3.87,24.54
2008,12,1.98,1.69
2009,1,1.04,0.31
2009,2,0.71,2.79
2009,3,0.49,12.11
2009,4,0.89,20.61
2009,5,3.85,49.55
2009,6,7.48,44.76
2009,7,15.01,28.44
2009,8,12.95,79.13
2009,9,10.17,23.40
2009,10,7.99,46.78
2009,11,5.82,59.01
2009,12,3.47,18.86
2010,1,2.06,11.42
2010,2,1.28,25.89
2010,3,0.91,21.60
2010,4,1.37,22.68
2010,5,3.83,32.47
2010,6,12.02,71.71
2010,7,27.53,50.17
2010,8,25.19,45.31
2010,9,15.67,30.56
2010,10,9.74,35.87
2010,11,4.94,26.85
2010,12,3.12,9.11
2011,1,1.60,17.45
2011,2,0.91,0.88
2011,3,1.06,16.09
2011,4,2.59,26.74
2011,5,5.03,16.64
2011,6,10.56,53.22
2011,7,26.52,54.05
2011,8,27.54,52.67
2011,9,16.67,40.87
2011,10,9.47,22.62
2011,11,5.34,25.30
2011,12,2.67,8.07
2012,1,1.13,20.40
2012,2,0.73,14.39
2012,3,0.73,9.77
2012,4,0.73,27.80
2012,5,4.03,57.77
2012,6,11.95,58.30
2012,7,16.65,28.38
2012,8,9.56,47.20
2012,9,6.40,32.09
2012,10,4.08,32.05
2012,11,2.53,6.36
2012,12,2.12,42.42
2013,1,0.87,0.24
2013,2,0.67,26.33
2013,3,0.58,3.51
2013,4,1.42,24.63
2013,5,3.07,53.41
2013,6,13.78,47.92
2013,7,12.74,41.55
2013,8,16.89,39.83
2013,9,10.71,38.36
2013,10,5.80,17.89
2013,11,3.44,18.20
2013,12,1.99,4.68
2014,1,1.09,18.90
2014,2,0.68,15.70
2014,3,0.59,30.00
2014,4,2.05,25.33
2014,5,3.47,50.28
2014,6,23.33,54.38
2014,7,19.26,56.17
2014,8,13.54,43.53
2014,9,10.03,55.16
2014,10,6.29,32.63
2014,11,3.75,17.99
2014,12,2.35,15.20
2015,1,1.33,0.13
2015,2,0.69,2.68
2015,3,0.47,1.35
2015,4,0.72,32.74
2015,5,4.41,48.98
2015,6,16.11,64.22
2015,7,21.45,63.12
2015,8,17.22,54.31
2015,9,12.48,46.48
2015,10,8.72,33.87
2015,11,4.65,33.35
2015,12,2.45,11.54
2016,1,1.33,10.04
2016,2,0.73,13.77
2016,3,0.55,0.70
2016,4,2.08,15.58
2016,5,2.50,26.35
2016,6,4.16,18.30
2016,7,10.87,54.84
2016,8,15.15,53.91
2016,9,7.67,27.14
2016,10,3.95,21.01
2016,11,2.26,21.92
2016,12,1.19,11.54
2017,1,0.63,10.02
2017,2,0.44,19.78
2017,3,0.83,16.43
2017,4,1.31,43.22
2017,5,5.61,34.15
2017,6,17.06,67.48
2017,7,18.27,32.51
2017,8,19.96,65.49
2017,9,14.50,32.63
2017,10,9.56,49.41
2017,11,5.69,29.90
2017,12,3.39,18.53
2018,1,1.52,7.95
2018,2,0.75,2.60
2018,3,1.06,11.24
2018,4,2.40,26.32
2018,5,3.90,37.16
2018,6,21.29,62.15
2018,7,16.89,41.24
2018,8,11.68,50.23
2018,9,7.37,47.35
2018,10,8.64,41.49
2018,11,4.01,24.83
2018,12,2.37,9.91
2019,1,1.52,10.31
2019,2,0.82,13.12
2019,3,0.59,2.56
2019,4,0.84,9.15
2019,5,2.79,51.12
2019,6,15.15,63.57
2019,7,23.85,49.83
2019,8,18.09,49.25
2019,9,11.80,44.06
2019,10,8.36,27.70
2019,11,4.87,25.86
2019,12,2.52,1.78
2020,1,1.37,15.23
2020,2,0.77,1.20
2020,3,0.51,3.35
2020,4,0.79,32.87
2020,5,3.32,38.45
2020,6,9.45,68.62
2020,7,27.34,64.00
2020,8,19.26,50.91
2020,9,13.10,44.30
2020,10,8.16,26.37
2020,11,4.57,18.01
2020,12,2.75,13.42
2021,1,1.56,11.17
2021,2,0.68,2.38
2021,3,0.48,2.36
2021,4,0.64,17.88
2021,5,2.57,46.08
2021,6,10.16,59.08
2021,7,11.50,35.00
2021,8,8.95,43.35
2021,9,9.79,32.00
2021,10,6.29,28.99
2021,11,2.74,15.96
2021,12,1.04,4.05
2022,1,0.58,12.44
2022,2,0.40,13.28
2022,3,1.03,14.96
2022,4,3.08,43.66
2022,5,7.51,23.84
2022,6,12.49,75.71
2022,7,28.22,62.17
2022,8,18.71,42.99
2022,9,12.55,25.52
2022,10,7.14,37.57
2022,11,4.01,22.58
2022,12,2.02,10.01
2023,1,0.92,0.22
2023,2,0.51,5.89
2023,3,0.39,21.75
2023,4,0.58,19.39
2023,5,5.66,30.55
2023,6,15.40,60.24
2023,7,20.96,71.25
2023,8,13.74,58.38
2023,9,12.88,46.51
2023,10,8.10,23.88
2023,11,5.15,32.29
2023,12,2.98,3.17
2024,1,1.34,7.95
2024,2,0.62,13.32
2024,3,0.52,18.01
2024,4,1.63,45.01
2024,5,16.84,61.28
2024,6,25.49,81.99
2024,7,19.17,30.95
2024,8,14.28,46.09
2024,9,9.38,70.81
2024,10,6.81,20.14
2024,11,3.08,42.23
2024,12,2.56,14.62
2025,1,1.43,7.47
2025,2,0.77,7.61
2025,3,0.62,22.39
