Date,Elevation,SCA,CCA
2000-02-01,0.0,0.031092896780261066,30.800936447546313
2000-02-01,100.0,0.09936701305379834,69.58587912478212
2000-02-01,200.0,0.0854717779404861,78.39992080943136
2000-02-01,300.0,0.12007054709959138,84.61086143484778
2000-02-01,400.0,0.16408681064048297,89.47487040733152
2000-02-01,500.0,0.16812149282978534,92.52026365012915
2000-02-01,600.0,0.16659162539396669,93.65375956776226
2000-02-01,700.0,0.027820280984837947,95.36096814577827
2000-02-01,800.0,0.0,97.36928104575163
2000-02-01,900.0,0.0,100.0
2000-02-01,1000.0,0.0,100.0
2000-03-01,0.0,0.8077090442215558,31.265979020408718
2000-03-01,100.0,2.515684999987059,69.4909923417421
2000-03-01,200.0,3.4494867926132136,78.22639050068649
2000-03-01,300.0,4.204433939256419,83.46493394137084
2000-03-01,400.0,5.5105934049784775,87.33579101238406
2000-03-01,500.0,6.372249933196758,90.02481702054773
2000-03-01,600.0,6.902836560108059,91.29795525469987
2000-03-01,700.0,7.679510363054667,92.7273948225491
2000-03-01,800.0,9.334640522875818,93.37164750957831
2000-03-01,900.0,16.242424242424242,94.13531870428426
2000-03-01,1000.0,26.923076923076923,94.6949602122016
2000-04-01,0.0,3.44529767926886,33.26971365694828
2000-04-01,100.0,11.584368381877134,72.53499336157863
2000-04-01,200.0,15.517649632786906,81.53608429179185
2000-04-01,300.0,20.38706024569246,86.71744557466987
2000-04-01,400.0,25.53005580153076,90.26965376071229
2000-04-01,500.0,28.680591431370804,92.82211533703553
2000-04-01,600.0,27.811076091850516,94.06556939649843
2000-04-01,700.0,28.83001808318264,95.11187359288594
2000-04-01,800.0,33.36666666666667,95.91624304042602
2000-04-01,900.0,31.492424242424242,97.69921436588103
2000-04-01,1000.0,64.07692307692308,95.15669515669515
2000-05-01,0.0,4.622348575800222,25.997491287177155
2000-05-01,100.0,11.088665571679297,59.31531179992079
2000-05-01,200.0,13.030244012864589,67.36309675694785
2000-05-01,300.0,15.384677297120882,72.3142089976061
2000-05-01,400.0,17.919114801118933,75.87547073179373
2000-05-01,500.0,19.767992339894896,78.40251180190918
2000-05-01,600.0,21.181719945970283,79.85301593295621
2000-05-01,700.0,26.055918764779523,81.37252702381355
2000-05-01,800.0,38.0562091503268,82.84208306978717
2000-05-01,900.0,51.21590909090909,87.32893450635392
2000-05-01,1000.0,80.76923076923077,95.03722084367244
2000-06-01,0.0,11.65893717377345,23.368232103097103
2000-06-01,100.0,32.236785026161435,51.79468738690911
2000-06-01,200.0,44.938429205040784,58.726451279045754
2000-06-01,300.0,58.56126912567573,62.79072131566617
2000-06-01,400.0,70.96888355499581,65.32292403341232
2000-06-01,500.0,80.14295893827381,66.98695110002643
2000-06-01,600.0,86.97010355695633,67.93191612529729
2000-06-01,700.0,91.06802058700792,68.55463704469153
2000-06-01,800.0,94.36797385620915,65.59990662931835
2000-06-01,900.0,97.54545454545455,63.40638528138527
