Year,Month,SCA,CCA
2015,7,52.01,66.17
2015,8,36.38,69.31
2015,9,26.49,46.62
2015,10,15.45,53.16
2015,11,5.22,48.26
2015,12,2.38,51.92
2016,1,1.13,29.41
2016,2,0.87,40.90
2016,3,0.66,16.77
2016,4,5.69,31.61
2016,5,6.05,52.49
2016,6,16.53,33.86
2016,7,31.76,54.87
2016,8,34.11,73.22
2016,9,20.00,35.44
2016,10,7.90,42.13
2016,11,2.56,35.67
2016,12,1.06,59.06
2017,1,0.87,46.92
2017,2,0.57,35.83
2017,3,0.66,38.00
2017,4,2.42,40.92
2017,5,22.52,60.00
2017,6,72.19,63.19
2017,7,65.90,66.94
2017,8,45.74,68.58
2017,9,34.18,60.11
2017,10,16.81,67.63
2017,11,9.59,40.92
2017,12,3.50,45.86
2018,1,1.51,35.30
2018,2,0.91,28.86
2018,3,4.00,53.41
2018,4,17.83,64.40
2018,5,22.82,58.31
2018,6,52.31,65.93
2018,7,69.71,44.89
2018,8,38.55,59.16
2018,9,24.18,73.71
2018,10,15.92,54.98
2018,11,6.37,51.41
2018,12,2.44,34.78
2019,1,1.97,32.86
2019,2,1.13,17.71
2019,3,0.87,21.42
2019,4,4.41,46.59
2019,5,17.66,52.73
2019,6,63.01,53.71
2019,7,64.46,63.41
2019,8,38.99,57.62
2019,9,28.14,53.03
2019,10,14.99,49.24
2019,11,5.73,57.30
2019,12,2.50,52.56
2020,1,1.26,30.11
2020,2,1.11,30.08
2020,3,1.19,36.97
2020,4,5.95,51.90
2020,5,25.57,54.03
2020,6,46.62,58.67
2020,7,76.04,67.84
2020,8,55.55,68.87
2020,9,33.28,47.33
2020,10,17.12,51.84
2020,11,5.68,44.42
2020,12,2.84,43.88
2021,1,1.39,32.90
2021,2,0.82,10.92
2021,3,0.69,19.01
2021,4,5.30,62.35
2021,5,14.01,43.56
2021,6,40.21,57.51
2021,7,41.48,64.86
2021,8,34.88,63.00
2021,9,20.19,59.25
2021,10,8.56,46.81
2021,11,3.34,34.80
2021,12,1.20,16.12
2022,1,0.84,24.70
2022,2,0.52,22.40
2022,3,2.66,51.98
2022,4,7.62,60.33
2022,5,29.60,43.16
2022,6,50.41,43.38
2022,7,78.14,65.74
2022,8,55.00,63.16
2022,9,29.53,66.89
2022,10,15.42,60.46
2022,11,4.28,44.87
2022,12,1.66,51.09
2023,1,0.71,38.58
2023,2,0.85,28.26
2023,3,1.54,41.40
2023,4,2.92,34.46
2023,5,28.20,66.60
2023,6,51.10,57.93
2023,7,76.71,63.67
2023,8,44.19,72.91
2023,9,33.34,52.16
2023,10,21.29,45.28
2023,11,12.53,61.30
2023,12,4.00,32.16
2024,1,1.66,24.16
2024,2,0.98,24.26
2024,3,4.88,59.94
2024,4,11.08,43.20
2024,5,45.80,48.31
2024,6,55.47,75.19
2024,7,71.18,50.33
2024,8,41.23,59.38
2024,9,23.63,72.73
2024,10,17.12,27.87
2024,11,8.41,66.49
2024,12,3.22,23.55
2025,1,1.50,38.77
2025,2,1.24,28.18
2025,3,1.86,31.20
2025,4,9.69,45.70
