Year,Month,SCA,CCA
2000,1,0,
2000,2,1.55,50.56
2000,3,0.43,10.77
2000,4,0.25,43.43
2000,5,2.94,56.15
2000,6,18.50,79.24
2000,7,29.20,47.00
2000,8,23.92,62.12
2000,9,22.27,61.33
2000,10,16.26,29.13
2000,11,8.75,27.89
2000,12,2.72,9.69
2001,1,0.85,11.08
2001,2,0.42,2.67
2001,3,0.26,14.09
2001,4,2.29,20.88
2001,5,6.88,72.81
2001,6,18.01,79.10
2001,7,26.01,78.22
2001,8,20.54,41.19
2001,9,18.19,32.41
2001,10,9.03,29.04
2001,11,4.01,25.20
2001,12,1.38,0.38
2002,1,0.52,6.48
2002,2,0.30,7.96
2002,3,0.39,39.06
2002,4,1.31,39.55
2002,5,7.23,60.84
2002,6,31.38,47.27
2002,7,30.82,40.77
2002,8,26.31,57.79
2002,9,23.99,45.45
2002,10,19.02,58.39
2002,11,12.13,24.65
2002,12,5.23,6.86
2003,1,1.63,8.57
2003,2,0.80,0.10
2003,3,0.56,2.69
2003,4,0.91,12.35
2003,5,3.24,25.25
2003,6,11.21,67.08
2003,7,23.53,30.95
2003,8,19.26,34.28
2003,9,15.01,34.36
2003,10,7.88,13.33
2003,11,2.44,13.94
2003,12,1.41,14.53
2004,1,0.56,3.49
2004,2,0.45,2.21
2004,3,0.38,10.07
2004,4,2.12,35.17
2004,5,1.72,15.26
2004,6,19.13,66.38
2004,7,26.15,63.87
2004,8,21.80,40.38
2004,9,19.98,30.15
2004,10,9.88,49.62
2004,11,5.53,23.73
2004,12,1.47,8.81
2005,1,0.67,0.26
2005,2,0.44,0.16
2005,3,0.47,1.72
2005,4,1.09,1.89
2005,5,16.52,62.02
2005,6,31.39,59.21
2005,7,30.84,41.17
2005,8,31.28,45.55
2005,9,24.49,20.52
2005,10,15.49,9.76
2005,11,8.37,27.03
2005,12,3.32,6.60
2006,1,1.12,3.67
2006,2,0.63,0.30
2006,3,0.58,1.59
2006,4,0.70,19.78
2006,5,1.83,36.13
2006,6,19.97,71.38
2006,7,31.60,63.76
2006,8,33.03,39.41
2006,9,25.40,31.60
2006,10,16.78,27.98
2006,11,7.02,7.79
2006,12,2.57,23.84
2007,1,1.01,8.59
2007,2,1.01,3.08
2007,3,0.53,2.42
2007,4,1.99,26.07
2007,5,1.91,29.49
2007,6,32.75,39.52
2007,7,39.34,48.34
2007,8,40.18,25.98
2007,9,30.58,28.99
2007,10,17.30,25.46
2007,11,5.03,5.10
2007,12,1.10,3.06
2008,1,0.46,3.24
2008,2,0.35,0.87
2008,3,0.34,0.56
2008,4,1.20,4.69
2008,5,2.58,33.52
2008,6,25.09,34.63
2008,7,24.98,69.25
2008,8,31.24,55.49
2008,9,23.57,18.77
2008,10,11.74,12.50
2008,11,4.40,4.42
2008,12,0.97,0.25
2009,1,0.45,0.05
2009,2,0.33,0.55
2009,3,0.26,3.08
2009,4,0.40,3.33
2009,5,2.53,40.06
2009,6,10.50,38.63
2009,7,25.08,35.58
2009,8,25.05,69.19
2009,9,18.73,12.25
2009,10,14.33,32.51
2009,11,7.67,34.26
2009,12,2.45,4.58
2010,1,0.86,1.23
2010,2,0.50,3.69
2010,3,0.38,4.79
2010,4,0.75,12.04
2010,5,4.11,22.78
2010,6,15.09,53.05
2010,7,37.32,40.54
2010,8,34.51,28.66
2010,9,27.01,16.51
2010,10,16.50,30.58
2010,11,5.95,17.50
2010,12,1.79,6.44
2011,1,0.61,3.31
2011,2,0.37,0.27
2011,3,0.65,6.17
2011,4,3.22,19.64
2011,5,3.96,19.61
2011,6,21.58,49.66
2011,7,35.26,38.08
2011,8,39.20,51.53
2011,9,31.78,18.97
2011,10,17.43,13.76
2011,11,7.97,12.96
2011,12,1.72,0.48
2012,1,0.46,9.37
2012,2,0.33,6.05
2012,3,0.32,4.10
2012,4,0.44,15.25
2012,5,2.46,45.47
2012,6,13.21,59.04
2012,7,26.91,20.19
2012,8,19.31,41.99
2012,9,9.12,16.48
2012,10,3.92,29.12
2012,11,1.30,9.66
2012,12,1.95,24.52
2013,1,0.47,0.07
2013,2,0.27,11.26
2013,3,0.27,3.19
2013,4,0.60,8.55
2013,5,1.93,30.47
2013,6,18.34,27.99
2013,7,26.27,39.54
2013,8,29.11,26.89
2013,9,20.63,37.08
2013,10,10.41,14.43
2013,11,3.91,10.48
2013,12,0.96,0.39
2014,1,0.42,5.91
2014,2,0.32,2.54
2014,3,0.50,5.27
2014,4,1.11,10.69
2014,5,3.94,39.21
2014,6,37.69,46.04
2014,7,34.20,41.44
2014,8,26.94,31.28
2014,9,20.35,47.51
2014,10,11.58,18.08
2014,11,4.25,4.41
2014,12,1.12,5.12
2015,1,0.52,0.04
2015,2,0.31,0.08
2015,3,0.35,0.22
2015,4,0.73,10.23
2015,5,3.26,36.98
2015,6,27.61,40.61
2015,7,32.06,57.04
2015,8,28.79,57.44
2015,9,21.94,44.50
2015,10,13.67,27.64
2015,11,5.46,10.38
2015,12,1.16,1.09
2016,1,0.44,5.03
2016,2,0.26,0.14
2016,3,0.22,0.25
2016,4,1.71,25.72
2016,5,1.92,31.97
2016,6,4.04,8.09
2016,7,14.31,45.01
2016,8,22.04,32.29
2016,9,10.32,15.70
2016,10,3.25,24.00
2016,11,1.04,3.43
2016,12,0.47,2.00
2017,1,0.21,2.50
2017,2,0.23,12.54
2017,3,0.52,9.43
2017,4,1.10,9.22
2017,5,4.38,24.52
2017,6,24.95,56.76
2017,7,29.78,20.24
2017,8,32.75,52.12
2017,9,27.99,12.92
2017,10,18.23,31.96
2017,11,7.36,21.75
2017,12,1.65,3.71
2018,1,0.44,5.59
2018,2,0.29,0.86
2018,3,0.71,1.24
2018,4,1.91,18.95
2018,5,3.28,37.67
2018,6,28.62,45.65
2018,7,23.55,36.68
2018,8,23.41,37.78
2018,9,14.80,40.52
2018,10,15.58,32.38
2018,11,4.54,13.70
2018,12,1.38,3.65
2019,1,0.67,7.75
2019,2,0.32,2.53
2019,3,0.22,0.11
2019,4,0.28,6.43
2019,5,2.50,40.02
2019,6,24.63,63.32
2019,7,36.96,36.41
2019,8,31.64,41.50
2019,9,22.05,28.48
2019,10,12.89,25.24
2019,11,4.23,9.06
2019,12,0.87,0.09
2020,1,0.42,4.93
2020,2,0.29,0.03
2020,3,0.18,2.24
2020,4,0.46,14.29
2020,5,2.38,19.47
2020,6,14.01,67.51
2020,7,35.29,55.41
2020,8,30.40,26.57
2020,9,22.16,20.72
2020,10,13.09,4.57
2020,11,3.24,1.37
2020,12,0.81,1.63
2021,1,0.40,10.95
2021,2,0.24,1.60
2021,3,0.23,0.60
2021,4,0.31,10.41
2021,5,4.20,37.45
2021,6,9.30,41.63
2021,7,20.44,27.77
2021,8,16.52,40.20
2021,9,20.56,18.24
2021,10,8.64,12.00
2021,11,1.38,10.01
2021,12,0.39,1.85
2022,1,0.22,10.08
2022,2,0.19,4.30
2022,3,0.36,2.39
2022,4,1.48,32.53
2022,5,10.60,24.15
2022,6,19.94,65.56
2022,7,39.03,58.63
2022,8,33.78,29.57
2022,9,25.60,16.09
2022,10,13.01,21.36
2022,11,4.04,13.11
2022,12,0.85,1.57
2023,1,0.30,0.02
2023,2,0.20,0.03
2023,3,0.15,8.26
2023,4,0.28,13.26
2023,5,4.35,18.55
2023,6,19.17,52.46
2023,7,28.02,60.91
2023,8,22.46,47.09
2023,9,22.47,45.20
2023,10,12.58,18.03
2023,11,7.59,14.17
2023,12,2.29,0.23
2024,1,0.66,0.75
2024,2,0.27,7.44
2024,3,0.23,5.64
2024,4,0.90,33.59
2024,5,16.16,63.00
2024,6,37.33,77.41
2024,7,29.80,25.19
