Year,Month,SCA,CCA
2008,3,0.07,0.06
2008,4,0.04,2.84
2008,5,1.22,23.11
2008,6,24.76,12.93
2008,7,21.98,21.51
2008,8,28.40,14.39
2008,9,22.39,19.49
2008,10,15.19,0.44
2008,11,3.81,0.04
2008,12,0.10,0.01
2009,1,0.10,0.05
2009,2,0.08,0.08
2009,3,0.16,0.00
2009,4,0.02,0.04
2009,5,0.86,13.00
2009,6,4.29,27.52
2009,7,22.53,13.68
2009,8,22.55,16.85
2009,9,16.41,12.95
2009,10,8.14,2.31
2009,11,0.88,0.30
2009,12,0.01,0.01
2010,1,0.05,0.01
2010,2,0.00,0.00
2010,3,0.01,0.01
2010,4,0.26,0.79
2010,5,6.40,19.31
2010,6,18.78,13.51
2010,7,21.61,2.45
2010,8,14.98,3.51
2010,9,12.52,3.67
2010,10,3.68,0.19
2010,11,0.37,0.27
2010,12,0.01,0.01
2011,1,0.04,0.01
2011,2,0.08,0.28
2011,3,0.02,0.00
2011,4,0.05,0.00
2011,5,0.08,0.07
2011,6,24.53,20.90
2011,7,27.99,32.17
2011,8,25.50,18.48
2011,9,18.08,0.19
2011,10,7.30,1.12
2011,11,0.45,0.02
2011,12,0.06,0.19
2012,1,0.03,0.01
2012,2,0.07,0.00
2012,3,0.01,0.00
2012,4,2.38,12.86
2012,5,10.84,12.95
2012,6,16.43,15.33
2012,7,11.91,2.78
2012,8,15.56,20.25
2012,9,8.14,5.77
2012,10,1.81,7.90
2012,11,0.07,2.53
2012,12,0.01,0.69
2013,1,0.09,0.34
2013,2,0.06,0.00
2013,3,0.01,0.06
2013,4,0.01,0.72
2013,5,5.43,10.07
2013,6,21.57,12.43
2013,7,19.52,8.40
2013,8,17.05,11.12
2013,9,11.22,9.44
2013,10,7.27,11.36
2013,11,1.05,1.72
2013,12,0.02,0.12
2014,1,0.05,0.00
2014,2,0.01,0.00
2014,3,0.02,0.09
2014,4,0.01,0.02
2014,5,0.08,3.74
2014,6,19.50,14.33
2014,7,14.48,11.76
2014,8,7.40,4.46
2014,9,5.91,13.05
2014,10,0.69,1.44
2014,11,0.01,0.45
2014,12,0.01,0.04
2015,1,0.01,0.22
2015,2,0.05,0.00
2015,3,3.03,7.79
2015,4,2.00,0.48
2015,5,0.53,0.18
2015,6,0.27,0.74
2015,7,17.44,13.18
2015,8,29.82,33.47
2015,9,20.60,21.47
2015,10,19.64,19.29
2015,11,11.47,0.93
2015,12,1.15,0.16
2016,1,0.03,10.55
2016,2,0.02,0.00
2016,3,0.01,0.07
2016,4,3.94,30.53
2016,5,6.69,45.96
2016,6,26.49,25.87
2016,7,25.38,24.88
2016,8,21.21,0.30
2016,9,17.05,0.07
2016,10,10.14,5.25
2016,11,2.25,0.05
2016,12,0.21,0.01
2017,1,0.05,0.00
2017,2,0.13,0.00
2017,3,0.07,0.01
2017,4,0.05,8.35
2017,5,7.41,35.10
2017,6,28.75,32.42
2017,7,24.43,14.76
2017,8,22.14,8.56
2017,9,17.74,12.58
2017,10,9.41,0.16
2017,11,1.80,3.37
2017,12,0.05,0.31
2018,1,0.05,0.06
2018,2,0.05,0.00
2018,3,0.03,0.00
2018,4,0.02,0.09
2018,5,0.10,11.82
2018,6,20.88,15.83
2018,7,17.42,10.98
2018,8,12.19,1.10
2018,9,5.30,13.37
2018,10,7.74,13.13
2018,11,1.19,0.03
2018,12,0.05,0.01
2019,1,0.03,0.00
2019,2,0.04,0.00
2019,3,0.01,0.03
2019,4,0.28,1.50
2019,5,0.30,10.82
2019,6,14.99,10.75
2019,7,6.44,14.52
2019,8,1.28,0.78
2019,9,2.61,6.19
2019,10,0.01,4.85
2019,11,0.01,0.02
2019,12,0.01,0.00
2020,1,0.07,0.00
2020,2,0.01,0.00
2020,3,0.00,0.02
2020,4,0.08,0.57
2020,5,0.25,8.02
2020,6,12.32,25.09
2020,7,20.71,13.77
2020,8,10.84,1.28
2020,9,5.03,0.79
2020,10,1.31,1.11
2020,11,0.08,0.11
2020,12,0.01,0.01
2021,1,0.04,0.00
2021,2,0.08,0.00
2021,3,0.08,0.01
2021,4,0.01,0.12
2021,5,2.41,1.86
2021,6,4.89,7.39
2021,7,5.66,4.55
2021,8,2.72,6.79
2021,9,4.00,0.31
2021,10,0.04,0.01
2021,11,0.01,0.02
2021,12,0.01,0.00
2022,1,0.02,0.02
2022,2,0.03,0.00
2022,3,0.02,0.00
2022,4,0.05,0.04
2022,5,0.16,10.28
2022,6,19.75,39.08
2022,7,30.33,20.06
2022,8,25.30,5.53
2022,9,18.08,0.49
2022,10,11.47,0.04
2022,11,1.84,3.34
2022,12,0.10,0.01
2023,1,0.05,0.08
2023,2,0.08,0.00
2023,3,0.02,0.00
2023,4,0.07,0.02
2023,5,0.34,8.13
2023,6,2.07,14.41
2023,7,6.66,18.06
2023,8,3.21,11.02
2023,9,3.21,18.08
2023,10,0.05,3.84
2023,11,0.36,0.84
2023,12,0.01,0.02
2024,1,0.00,2.76
2024,2,0.00,3.90
2024,3,0.00,2.70
2024,4,3.31,14.03
2024,5,6.28,34.93
2024,6,26.82,66.81
2024,7,21.85,18.20
2024,8,22.95,38.22
2024,9,14.45,24.39
2024,10,7.49,22.34
2024,11,0.46,0.49
2024,12,0.00,0.43
2025,1,0.01,3.97
2025,2,0.00,2.41
2025,3,0.00,4.22
