Date,Snowline_elev
2000-02-01,2202.5932203943394
2000-03-01,2968.6198260838405
2000-04-01,2472.414586360656
2000-05-01,1969.004913680123
2000-06-01,1138.8749876961494
2000-07-01,1211.0172869930775
2000-08-01,1429.7506371173267
2000-09-01,1266.0903986751223
2000-10-01,1535.7709699637649
2000-11-01,1752.676923411001
2000-12-01,2041.1650065846072
2001-01-01,2378.2113476037434
2001-02-01,2694.509839811157
2001-03-01,2708.410174241464
2001-04-01,2003.1280919753806
2001-05-01,1546.042046222186
2001-06-01,1343.1435718967218
2001-07-01,836.7722145338273
2001-08-01,1364.8978014078584
2001-09-01,1506.5108841095262
2001-10-01,1593.0952408663975
2001-11-01,1868.2319088701074
2001-12-01,2144.0986419392525
2002-01-01,2576.0042397354614
2002-02-01,2878.3686975506585
2002-03-01,2561.469336133106
2002-04-01,2200.5039088988833
2002-05-01,1604.6653017207695
2002-06-01,927.9769738865177
2002-07-01,1151.562902340995
2002-08-01,1208.1072081717543
2002-09-01,1398.0769744397853
2002-10-01,1519.9322461199085
2002-11-01,1678.1984626055455
2002-12-01,1951.0796543991682
2003-01-01,2194.1682736801763
2003-02-01,2466.8998981195286
2003-03-01,2612.4158723092232
2003-04-01,2674.7811760535874
2003-05-01,1587.7278863778552
2003-06-01,1156.82800029289
2003-07-01,1220.5112679022745
2003-08-01,1471.9173500296895
2003-09-01,1482.5413604070895
2003-10-01,1795.873900569118
2003-11-01,1867.9501698754252
2003-12-01,2384.6061002028814
2004-01-01,2809.750473656629
2004-02-01,2748.970082239126
2004-03-01,2922.671533314123
2004-04-01,1892.372871950813
2004-05-01,1661.709345209102
2004-06-01,1285.3769104373466
2004-07-01,1268.8422007893128
2004-08-01,1178.6700206719634
2004-09-01,1519.45315685475
2004-10-01,1774.4689922915525
2004-11-01,1891.1881469940529
2004-12-01,2334.6180939567053
2005-01-01,2583.7092191703573
2005-02-01,2745.055925771583
2005-03-01,2689.302401264558
2005-04-01,2198.734628662729
2005-05-01,1244.7620529847131
2005-06-01,1015.9093851803128
2005-07-01,1351.1898486915538
2005-08-01,1137.6424488402988
2005-09-01,1397.130577398996
2005-10-01,1555.1242695866347
2005-11-01,1703.8200032065936
2005-12-01,1909.8224334753602
2006-01-01,2247.9962633517566
2006-02-01,2448.375135678539
2006-03-01,2591.3912784115946
2006-04-01,2303.5565414298253
2006-05-01,2037.6922665382665
2006-06-01,1411.9348301737177
2006-07-01,846.3384880875341
2006-08-01,1218.6985500537126
