Date,Snowline_elev
2000-02-01,1772.0009192081675
2000-03-01,2740.693335323532
2000-04-01,2588.1992917145562
2000-05-01,1833.2651752636075
2000-06-01,1050.9147905386149
2000-07-01,1021.1916219417208
2000-08-01,1065.2618053324768
2000-09-01,1135.0375508936993
2000-10-01,1284.7683550688091
2000-11-01,1509.6447300973934
2000-12-01,1771.3290346239644
2001-01-01,2199.8764939664657
2001-02-01,2426.3459309243603
2001-03-01,2602.349804244192
2001-04-01,1841.8560551228977
2001-05-01,1398.702020717746
2001-06-01,1083.3221144327854
2001-07-01,965.9097500959009
2001-08-01,837.5917656277339
2001-09-01,1216.5010519309174
2001-10-01,1426.942265955331
2001-11-01,1592.2677206355634
2001-12-01,1931.6433267024117
2002-01-01,2357.572997000016
2002-02-01,2572.290836241971
2002-03-01,2368.0650110983665
2002-04-01,1823.23671642238
2002-05-01,1213.8087885490131
2002-06-01,762.9385949263212
2002-07-01,1043.8738278325154
2002-08-01,1081.2219316696037
2002-09-01,1047.7346874342243
2002-10-01,1224.3037340836474
2002-11-01,1460.6815203145477
2002-12-01,1692.532471492164
2003-01-01,1996.0788708403136
2003-02-01,2311.2818517798096
2003-03-01,2376.2722274432604
2003-04-01,2407.2347815760954
2003-05-01,1457.8680258686836
2003-06-01,1047.911014650027
2003-07-01,1046.0643553903974
2003-08-01,1140.3692855848783
2003-09-01,1210.592412690605
2003-10-01,1516.3323434943334
2003-11-01,1674.7015620445222
2003-12-01,2254.7707991635684
2004-01-01,2398.116962389418
2004-02-01,2584.2658851450988
2004-03-01,2559.4843170213453
2004-04-01,1801.6481723237598
2004-05-01,1633.4057923758594
2004-06-01,1087.9095007337494
2004-07-01,1066.3433833175984
2004-08-01,1023.9716559359396
2004-09-01,1217.060869945738
2004-10-01,1424.2702043981608
2004-11-01,1682.6666505388696
2004-12-01,2155.859987497053
2005-01-01,2497.2270947213833
2005-02-01,2608.2850400526536
2005-03-01,2555.158922885975
2005-04-01,2218.8137785656113
2005-05-01,1009.0797074416972
2005-06-01,1039.5708006724594
2005-07-01,1033.338955227237
2005-08-01,955.6501754230137
2005-09-01,1152.3242412600846
2005-10-01,1344.375520692182
2005-11-01,1478.1230311014374
2005-12-01,1675.2161082919138
2006-01-01,1967.8961773898254
2006-02-01,2256.000908752543
2006-03-01,2414.482424362934
2006-04-01,2135.294978543688
2006-05-01,1979.7851740893645
2006-06-01,1155.1690438784224
2006-07-01,935.6881360138993
2006-08-01,1043.0428072455527
2006-09-01,1199.6113763027015
2006-10-01,1244.1977918722102
2006-11-01,1571.612036288031
2006-12-01,1796.676899154144
2007-01-01,2114.8405849147657
2007-02-01,2448.283949976648
2007-03-01,2457.9247004333406
2007-04-01,2470.028152996978
2007-05-01,2011.0280633196699
2007-06-01,787.1777114851905
2007-07-01,919.7059542731383
2007-08-01,666.9522270662479
2007-09-01,1150.2509018592175
2007-10-01,1369.9062054338685
2007-11-01,1752.988639457466
2007-12-01,2307.8916861826688
2008-01-01,2538.1382262996926
2008-02-01,2685.500894064285
2008-03-01,2571.0846537687125
2008-04-01,1974.948847216656
2008-05-01,1268.3483108832531
2008-06-01,1057.3076278290027
2008-07-01,1089.6149532710278
2008-08-01,989.3225508434894
2008-09-01,1198.2723275873186
2008-10-01,1407.9844543986574
2008-11-01,1676.0299016819697
2008-12-01,2268.2915144056888
2009-01-01,2520.4419625811374
2009-02-01,2617.2091310751102
2009-03-01,2684.051583414953
2009-04-01,2650.970392819676
2009-05-01,1777.3580285917387
2009-06-01,1124.9411896493782
2009-07-01,1049.9685106090622
2009-08-01,1127.181267442652
2009-09-01,1251.4262045772082
2009-10-01,1408.2281519130313
2009-11-01,1560.6167233651133
2009-12-01,1839.2446919596239
2010-01-01,2346.8116436021533
2010-02-01,2572.306072306072
2010-03-01,2673.4555705474168
2010-04-01,2596.869617881409
2010-05-01,1592.7302214699082
2010-06-01,1019.6842860559676
2010-07-01,713.8678493123382
2010-08-01,1056.6954993776735
2010-09-01,1277.8848114169214
2010-10-01,1495.9205903560855
2010-11-01,1926.2167162311878
2010-12-01,2367.207211697203
2011-01-01,2633.121591658177
2011-02-01,2682.499768311143
2011-03-01,2178.794055036849
2011-04-01,1628.1837110595018
2011-05-01,2034.7377136720088
2011-06-01,1093.8984336892308
2011-07-01,913.7537551800708
2011-08-01,656.1784218355036
2011-09-01,1075.515228670254
2011-10-01,1408.2461679572432
2011-11-01,1628.958730357087
2011-12-01,2409.1942167453813
2012-01-01,2726.627716756251
2012-02-01,2701.2625722234116
2012-03-01,2676.4537884522742
2012-04-01,2347.575875981789
2012-05-01,1881.3095782935602
2012-06-01,1184.3212411590234
2012-07-01,1194.6132720647627
2012-08-01,1177.0825537885876
2012-09-01,1488.394694717585
2012-10-01,1503.9709507042255
2012-11-01,1832.35797887525
2012-12-01,1658.2216771424191
2013-01-01,2425.101123348501
2013-02-01,2658.539917366387
2013-03-01,2730.172727272727
2013-04-01,2609.7671556721402
2013-05-01,1668.3004816448781
2013-06-01,1128.0526536293976
2013-07-01,1119.3339694212377
2013-08-01,1073.016033950841
2013-09-01,1337.538390409828
2013-10-01,1568.639255661216
2013-11-01,1901.6191567422427
2013-12-01,2377.799555288216
2014-01-01,2692.8459119496856
2014-02-01,2724.1634362607497
2014-03-01,2625.102731616265
2014-04-01,2241.4065161153712
2014-05-01,1375.7234874626179
2014-06-01,684.6080431777792
2014-07-01,996.3419589498618
2014-08-01,1050.23118220664
2014-09-01,1195.408297308271
2014-10-01,1460.4746046414314
2014-11-01,1680.0318743912876
2014-12-01,1954.803978864542
2015-01-01,2411.580505036039
2015-02-01,2629.9073237645957
2015-03-01,2667.9399680825777
2015-04-01,2457.270983702249
2015-05-01,2061.850962531194
2015-06-01,1273.0964696827352
2015-07-01,1179.0335494784326
2015-08-01,951.6245404411766
2015-09-01,1248.407212133047
2015-10-01,1258.2571015888302
2015-11-01,1506.92111813682
2015-12-01,1874.771251755951
2016-01-01,2397.2138168330116
2016-02-01,2584.556488534746
2016-03-01,2691.6669498725573
2016-04-01,1593.769583452549
2016-05-01,1606.188829463525
2016-06-01,1328.807735829647
2016-07-01,957.1162565618523
2016-08-01,1278.8192669319167
2016-09-01,1519.246943618395
2016-10-01,1674.2781177298586
2016-11-01,1889.4572218285807
2016-12-01,2511.620086683604
2017-01-01,2690.6057002570105
2017-02-01,2695.5144179423282
2017-03-01,2663.692781957936
2017-04-01,2090.422417398578
2017-05-01,1448.9027070734678
2017-06-01,1133.766273269254
2017-07-01,1038.3208410396187
2017-08-01,1025.8500016585397
2017-09-01,1250.7645557311291
2017-10-01,1345.791122332457
2017-11-01,1646.9892649245267
2017-12-01,2176.780551024512
2018-01-01,2553.6912355999953
2018-02-01,2747.2768878718534
2018-03-01,2229.624867920403
2018-04-01,2176.8136344575564
2018-05-01,2029.6868007681283
2018-06-01,957.4878433434094
2018-07-01,1139.7780612858965
2018-08-01,1132.9484377768588
2018-09-01,1384.7882146641537
2018-10-01,1382.5853699189533
2018-11-01,1745.9684549053777
2018-12-01,2271.994126552309
2019-01-01,2633.4145275123356
2019-02-01,2766.4023202066433
2019-03-01,2721.560157540338
2019-04-01,2653.2382589932913
2019-05-01,1984.5380482630376
2019-06-01,944.4977371483557
2019-07-01,1001.3963985594237
2019-08-01,1363.7143765229366
2019-09-01,1473.0231478795615
2019-10-01,1678.17257543909
2019-11-01,2280.2593302514365
2019-12-01,2727.0627393077903
2020-01-01,2794.021226415094
2020-02-01,2729.286315950685
2020-03-01,2765.331091809097
2020-04-01,2350.0538877202894
2020-05-01,1828.933462399035
2020-06-01,957.6935556462674
2020-07-01,986.3794884257853
2020-08-01,1125.7474615092535
2020-09-01,1273.6812482785872
2020-10-01,1412.910354400095
2020-11-01,1734.5296309593073
2020-12-01,2333.439412484701
2021-01-01,2549.1894961666194
2021-02-01,2476.0147095936836
2021-03-01,2695.5974149959607
2021-04-01,2542.8608416817706
2021-05-01,1729.4471014995029
2021-06-01,1187.667864782024
2021-07-01,1207.8588015111081
2021-08-01,1212.5139677289587
2021-09-01,1190.8363126700006
2021-10-01,1479.6206097625193
2021-11-01,2097.587642984632
2021-12-01,2560.299431442891
2022-01-01,2762.447820286611
2022-02-01,2777.179499495653
2022-03-01,2783.387214966162
2022-04-01,2107.7215973959724
2022-05-01,1579.9276993535084
2022-06-01,1188.2201456046942
2022-07-01,901.7556138815982
2022-08-01,1055.5117420259376
2022-09-01,1278.3454056064948
2022-10-01,1547.41932136557
2022-11-01,1975.019251957776
2022-12-01,2425.3388807588376
2023-01-01,2750.059085537678
2023-02-01,2746.6674701699408
2023-03-01,2758.4335467749497
2023-04-01,2209.444172834095
2023-05-01,1522.647229093206
2023-06-01,1328.8730740323185
2023-07-01,1142.696468667075
2023-08-01,1172.253286988061
2023-09-01,1252.367990560219
2023-10-01,1367.3057108407322
2023-11-01,1471.1470101058978
2023-12-01,1713.8285947843965
2024-01-01,2150.8451836662844
2024-02-01,2425.148949855819
2024-03-01,2473.616677944927
2024-04-01,2233.817770697364
2024-05-01,1011.9414221299457
2024-06-01,478.3373918075078
2024-07-01,893.5860185120747
2024-08-01,937.0355885803677
2024-09-01,1154.1571125265393
2024-10-01,1387.905534351145
2024-11-01,1718.7241820947752
2024-12-01,2179.0113049202687
2025-01-01,2439.1567957074635
2025-02-01,2689.078148987499
2025-03-01,2649.761718855173
2025-04-01,2004.3732141375099
