Elevation,SCA,CCA
0.0,2.10,2.10
100.0,3.98,3.98
200.0,5.07,5.07
300.0,5.89,5.89
400.0,6.52,6.52
500.0,7.10,7.10
600.0,7.75,7.75
700.0,8.82,8.82
800.0,11.15,11.15
900.0,15.05,15.05
1000.0,19.42,19.42
1100.0,25.29,25.29
1200.0,29.16,29.16
