Elevation,SCA,CCA
0.0,4.045729728381975,4.045729728381975
100.0,11.11870885265245,11.11870885265245
200.0,14.566022851605634,14.566022851605634
300.0,22.034454392016105,22.034454392016105
400.0,27.261200664309886,27.261200664309886
500.0,31.27711460893566,31.27711460893566
600.0,35.47140931867765,35.47140931867765
700.0,37.94344338298479,37.94344338298479
800.0,40.021788963353615,40.021788963353615
900.0,43.011496113261764,43.011496113261764
1000.0,47.67557584232608,47.67557584232608
1100.0,42.37582781456953,42.37582781456953
