Elevation,Area
100,9431.24
200,2810.53
300,2102.15
400,1688.07
500,1412.02
600,1126.31
700,827.94
800,541.15
900,303.31
1000,120.85
1100,55.38
1200,37.14
1300,26.40
1400,22.75
1500,17.39
1600,7.30
1700,0.21
