Elevation,SCA,CCA
0.0,4.67,4.67
100.0,9.37,9.37
200.0,12.22,12.22
300.0,15.51,15.51
400.0,18.93,18.93
500.0,23.32,23.32
600.0,27.69,27.69
700.0,32.83,32.83
800.0,37.12,37.12
900.0,41.12,41.12
1000.0,45.80,45.80
1100.0,50.46,50.46
1200.0,54.67,54.67
1300.0,59.40,59.40
1400.0,63.31,63.31
1500.0,68.60,68.60
1600.0,72.08,72.08
1700.0,74.64,74.64
1800.0,76.11,76.11
1900.0,74.63,74.63
2000.0,69.05,69.05
2100.0,61.38,61.38
2200.0,58.44,58.44
