Elevation,Area
100,6754.66
200,2812.03
300,1100.99
400,864.00
500,507.45
600,387.89
700,337.66
800,334.87
900,322.20
1000,325.42
1100,351.18
1200,382.31
1300,400.12
1400,385.96
1500,400.55
1600,421.37
1700,413.00
1800,456.15
1900,432.11
2000,458.51
2100,522.48
2200,449.71
2300,414.72
2400,385.96
2500,354.83
2600,264.89
2700,202.21
2800,123.86
2900,85.43
3000,34.99
3100,15.24
3200,7.08
3300,6.65
3400,2.79
3500,1.93
3600,0.43
3700,1.07
3800,1.29
