Elevation,SCA,CCA
0.0,3.28,3.28
100.0,6.01,6.01
200.0,8.15,8.15
300.0,9.67,9.67
400.0,10.99,10.99
500.0,11.80,11.80
600.0,13.15,13.15
700.0,14.88,14.88
800.0,17.20,17.20
900.0,21.09,21.09
1000.0,26.54,26.54
1100.0,33.08,33.08
1200.0,38.71,38.71
1300.0,44.55,44.55
1400.0,50.68,50.68
1500.0,57.06,57.06
1600.0,63.10,63.10
1700.0,67.68,67.68
1800.0,67.52,67.52
1900.0,71.97,71.97
2000.0,67.18,67.18
2100.0,60.18,60.18
2200.0,50.90,50.90
2300.0,26.41,26.41
2400.0,29.22,29.22
