Elevation,SCA,CCA
0.0,6.96,6.96
100.0,9.14,9.14
200.0,11.25,11.25
300.0,11.12,11.12
400.0,12.05,12.05
500.0,14.89,14.89
600.0,17.59,17.59
700.0,19.54,19.54
800.0,22.86,22.86
900.0,26.04,26.04
1000.0,30.77,30.77
1100.0,35.56,35.56
1200.0,40.01,40.01
1300.0,44.59,44.59
1400.0,49.49,49.49
1500.0,53.68,53.68
1600.0,57.90,57.90
1700.0,58.75,58.75
1800.0,58.86,58.86
1900.0,63.44,63.44
2000.0,66.09,66.09
2100.0,51.06,51.06
2200.0,15.23,15.23
2300.0,17.82,17.82
