Elevation,SCA,CCA
0.0,7.537738786183288,7.537738786183288
100.0,13.040077529240286,13.040077529240286
200.0,17.87287598202251,17.87287598202251
300.0,23.28641378982095,23.28641378982095
400.0,28.49829573230851,28.49829573230851
500.0,34.44710372599646,34.44710372599646
600.0,40.46618136858692,40.46618136858692
700.0,45.76811565056965,45.76811565056965
800.0,49.7659344803235,49.7659344803235
900.0,55.701769624378585,55.701769624378585
1000.0,58.217325877016286,58.217325877016286
1100.0,60.898322983176065,60.898322983176065
1200.0,65.95787111700537,65.95787111700537
1300.0,70.73794803701513,70.73794803701513
1400.0,72.0080984159259,72.0080984159259
1500.0,70.788683622019,70.788683622019
1600.0,71.42418436915416,71.42418436915416
1700.0,69.1765220205794,69.1765220205794
1800.0,64.80445663840779,64.80445663840779
1900.0,60.3502813545118,60.3502813545118
2000.0,55.214302971698004,55.214302971698004
2100.0,55.851550517749374,55.851550517749374
2200.0,64.4542445901529,64.4542445901529
2300.0,79.65408461800361,79.65408461800361
2400.0,87.28659151410488,87.28659151410488
2500.0,86.1986142673844,86.1986142673844
2600.0,95.60178531613502,95.60178531613502
2700.0,97.64610336711907,97.64610336711907
