Elevation,Area
3400,24.90
3500,49.16
3600,26.62
3700,56.03
3800,53.45
3900,51.30
4000,74.06
4100,157.13
4200,297.52
4300,790.80
4400,760.75
4500,701.07
4600,349.68
4700,186.75
4800,103.89
4900,69.98
5000,48.30
5100,30.70
5200,25.97
5300,16.53
5400,9.87
5500,6.01
5600,2.15
5700,4.72
5800,1.07
5900,0.43
6000,0.00
6100,0.64
