Elevation,SCA,CCA
0.0,7.30,7.30
100.0,9.18,9.18
200.0,9.07,9.07
300.0,9.69,9.69
400.0,10.39,10.39
500.0,10.47,10.47
600.0,12.22,12.22
700.0,13.56,13.56
800.0,15.63,15.63
900.0,19.67,19.67
1000.0,23.79,23.79
1100.0,28.44,28.44
1200.0,33.43,33.43
1300.0,37.84,37.84
1400.0,41.17,41.17
1500.0,43.64,43.64
1600.0,46.41,46.41
1700.0,48.43,48.43
1800.0,49.87,49.87
1900.0,54.84,54.84
2000.0,58.21,58.21
2100.0,63.47,63.47
2200.0,65.27,65.27
