Elevation,SCA,CCA
0.0,0.005753426269048359,0.005753426269048359
100.0,0.004547132422073062,0.004547132422073062
200.0,0.004251745981311762,0.004251745981311762
300.0,0.004626490885361491,0.004626490885361491
400.0,0.004902080755333842,0.004902080755333842
500.0,0.006762706817400122,0.006762706817400122
600.0,0.015016268031065596,0.015016268031065596
700.0,0.017757329716142595,0.017757329716142595
800.0,0.022413292636719144,0.022413292636719144
900.0,0.030611451148271678,0.030611451148271678
1000.0,0.049774739307960426,0.049774739307960426
1100.0,0.07793115689986968,0.07793115689986968
1200.0,0.12947357097906909,0.12947357097906909
1300.0,0.2101028517588456,0.2101028517588456
1400.0,0.3482354196908984,0.3482354196908984
1500.0,0.4996208396278946,0.4996208396278946
1600.0,0.7510292009508239,0.7510292009508239
1700.0,1.2375740630405707,1.2375740630405707
1800.0,1.9250257071667405,1.9250257071667405
1900.0,2.8552705658672375,2.8552705658672375
2000.0,3.901486079682827,3.901486079682827
2100.0,5.421342410694835,5.421342410694835
2200.0,6.821190937041375,6.821190937041375
2300.0,8.356686060771828,8.356686060771828
2400.0,10.458095479382017,10.458095479382017
2500.0,13.343838913978576,13.343838913978576
2600.0,15.985219096630074,15.985219096630074
2700.0,19.220837897532867,19.220837897532867
2800.0,22.267761064585407,22.267761064585407
2900.0,24.7304805222193,24.7304805222193
3000.0,27.03275680181327,27.03275680181327
3100.0,28.67515477912361,28.67515477912361
3200.0,31.80398136968263,31.80398136968263
3300.0,37.960353879773585,37.960353879773585
3400.0,38.60555933774356,38.60555933774356
3500.0,38.199890493255104,38.199890493255104
3600.0,37.265665234431054,37.265665234431054
