Elevation,Area
100,97.24
200,79.21
300,86.08
400,110.55
500,111.19
600,110.76
700,110.33
800,102.61
900,98.96
1000,98.74
1100,95.09
1200,95.31
1300,97.67
1400,88.87
1500,76.20
1600,67.19
1700,53.45
1800,42.07
1900,37.99
2000,34.13
2100,34.99
2200,25.97
2300,23.83
2400,21.04
2500,17.82
2600,19.96
2700,22.32
2800,19.32
2900,14.38
3000,11.81
3100,11.16
3200,11.59
3300,13.74
3400,13.74
3500,11.81
3600,6.44
3700,4.08
3800,1.50
3900,0.00
4000,0.21
