Elevation,SCA,CCA
3700.0,4.193635057311483,4.193635057311483
3800.0,3.6847153878752392,3.6847153878752392
3900.0,8.67142580610939,8.67142580610939
4000.0,6.992168447709478,6.992168447709478
4100.0,5.1800092887871685,5.1800092887871685
4200.0,4.268258798710294,4.268258798710294
4300.0,4.490270939223209,4.490270939223209
4400.0,5.678762880866903,5.678762880866903
4500.0,6.574985151737319,6.574985151737319
4600.0,5.858103044163319,5.858103044163319
4700.0,6.539145493497525,6.539145493497525
4800.0,7.827888616787636,7.827888616787636
4900.0,10.476171562613326,10.476171562613326
5000.0,12.792897872755969,12.792897872755969
5100.0,16.430646235796505,16.430646235796505
5200.0,22.693365716964266,22.693365716964266
5300.0,26.356377000062807,26.356377000062807
5400.0,28.0736961755366,28.0736961755366
5500.0,28.83090498192167,28.83090498192167
5600.0,28.816216638584457,28.816216638584457
5700.0,25.09207175685633,25.09207175685633
5800.0,24.34787532981016,24.34787532981016
5900.0,35.423149222377546,35.423149222377546
6000.0,46.30855252115431,46.30855252115431
6100.0,53.66199343062301,53.66199343062301
