Elevation,SCA,CCA
0.0,7.898939794691778,7.898939794691778
100.0,16.026706242677562,16.026706242677562
200.0,24.662617299509325,24.662617299509325
300.0,28.05096905009026,28.05096905009026
400.0,33.51670382074414,33.51670382074414
500.0,40.657553770894935,40.657553770894935
600.0,44.72843661750048,44.72843661750048
700.0,51.00589369724363,51.00589369724363
800.0,59.735618359405876,59.735618359405876
900.0,70.18142061482769,70.18142061482769
1000.0,81.89931602865286,81.89931602865286
1100.0,91.99335231807343,91.99335231807343
1200.0,95.480159488384,95.480159488384
1300.0,96.32605816341567,96.32605816341567
1400.0,96.54196793088127,96.54196793088127
1500.0,96.61817671403982,96.61817671403982
1600.0,96.65966985543352,96.65966985543352
1700.0,96.62617858690241,96.62617858690241
1800.0,96.41672125572445,96.41672125572445
1900.0,96.33540238875914,96.33540238875914
2000.0,96.69366277131809,96.69366277131809
2100.0,97.53609416732823,97.53609416732823
2200.0,98.0412897499892,98.0412897499892
2300.0,98.21013728282271,98.21013728282271
2400.0,98.30424067667686,98.30424067667686
2500.0,98.4424465318378,98.4424465318378
2600.0,98.51564071379856,98.51564071379856
2700.0,98.63438924416876,98.63438924416876
2800.0,98.68001791145765,98.68001791145765
2900.0,98.78411380076857,98.78411380076857
3000.0,98.80965984188613,98.80965984188613
3100.0,98.9697396536872,98.9697396536872
3200.0,99.00470895782507,99.00470895782507
3300.0,99.08394807579351,99.08394807579351
