Elevation,SCA,CCA
0.0,5.74,5.74
100.0,12.93,12.93
200.0,15.65,15.65
300.0,17.94,17.94
400.0,20.57,20.57
500.0,23.12,23.12
600.0,25.92,25.92
700.0,29.41,29.41
800.0,32.37,32.37
900.0,35.07,35.07
1000.0,37.68,37.68
1100.0,40.67,40.67
1200.0,42.46,42.46
1300.0,46.76,46.76
1400.0,50.30,50.30
