Elevation,SCA,CCA
0.0,4.92,4.92
100.0,14.32,14.32
200.0,19.98,19.98
300.0,25.23,25.23
400.0,30.76,30.76
500.0,36.81,36.81
600.0,42.30,42.30
700.0,47.61,47.61
800.0,50.60,50.60
900.0,55.21,55.21
1000.0,57.94,57.94
1100.0,57.97,57.97
1200.0,62.99,62.99
