Elevation,Area
100,8323.82
200,1624.97
300,623.37
400,455.72
500,481.48
600,449.93
700,471.39
800,470.53
900,413.22
1000,445.63
1100,409.57
1200,342.60
1300,302.24
1400,200.28
1500,139.96
1600,50.66
1700,21.47
1800,13.52
1900,9.23
2000,4.08
2100,0.86
