Elevation,Area
100,1403.44
200,4573.73
300,2750.64
400,1552.41
500,1103.56
600,711.59
700,587.73
800,575.93
900,619.29
1000,772.99
1100,805.18
1200,950.72
1300,935.70
1400,1061.27
1500,1020.27
1600,999.67
1700,897.70
1800,818.28
1900,631.31
2000,497.79
2100,335.73
2200,198.34
2300,117.20
2400,74.92
2500,34.56
2600,25.97
2700,18.68
2800,8.16
2900,6.65
3000,4.08
3100,2.36
3200,0.86
3300,0.43
3400,0.21
