Elevation,SCA,CCA
0.0,0.90,0.90
100.0,0.87,0.87
200.0,1.14,1.14
300.0,1.95,1.95
400.0,3.00,3.00
500.0,3.83,3.83
600.0,3.93,3.93
700.0,4.45,4.45
800.0,5.22,5.22
900.0,6.96,6.96
1000.0,9.75,9.75
1100.0,12.89,12.89
1200.0,17.72,17.72
1300.0,23.23,23.23
1400.0,29.57,29.57
1500.0,34.85,34.85
1600.0,41.56,41.56
1700.0,48.00,48.00
1800.0,55.28,55.28
1900.0,57.22,57.22
2000.0,58.41,58.41
2100.0,59.04,59.04
2200.0,65.65,65.65
2300.0,66.86,66.86
