Elevation,Area
100,508.52
200,403.99
300,422.45
400,410.21
500,412.79
600,445.20
700,491.35
800,496.29
900,511.10
1000,615.43
1100,610.49
1200,567.99
1300,540.51
1400,454.43
1500,359.98
1600,240.63
1700,127.94
1800,53.02
1900,16.74
2000,5.80
2100,1.07
