Elevation,SCA,CCA
3100.0,1.5723664363390844,1.5723664363390844
3200.0,1.5484214680347272,1.5484214680347272
3300.0,1.6828912245461796,1.6828912245461796
3400.0,2.9674208333021217,2.9674208333021217
3500.0,2.9766108868758665,2.9766108868758665
3600.0,4.052745178817421,4.052745178817421
3700.0,7.750781629938182,7.750781629938182
3800.0,6.209623516730131,6.209623516730131
3900.0,5.9114313293320775,5.9114313293320775
4000.0,6.605540159181017,6.605540159181017
4100.0,10.742437192341868,10.742437192341868
4200.0,10.561715057056874,10.561715057056874
4300.0,11.056577619248543,11.056577619248543
4400.0,12.309536893003214,12.309536893003214
4500.0,13.407050101977857,13.407050101977857
4600.0,14.249357032996999,14.249357032996999
4700.0,15.399240127332146,15.399240127332146
4800.0,17.249180978250624,17.249180978250624
4900.0,19.037727466535177,19.037727466535177
5000.0,20.48720143120063,20.48720143120063
5100.0,20.98023681877363,20.98023681877363
5200.0,21.626508309311564,21.626508309311564
5300.0,23.795657496305793,23.795657496305793
5400.0,25.60868478959304,25.60868478959304
5500.0,28.105318047192387,28.105318047192387
5600.0,29.97812072369964,29.97812072369964
5700.0,32.53319296461474,32.53319296461474
5800.0,33.321040389140435,33.321040389140435
5900.0,35.6844907512582,35.6844907512582
6000.0,39.13171921753001,39.13171921753001
6100.0,44.40294699860832,44.40294699860832
6200.0,52.93459217736802,52.93459217736802
6300.0,66.18947147498932,66.18947147498932
6400.0,62.75738230252097,62.75738230252097
6500.0,57.15739744048372,57.15739744048372
6600.0,60.61192863226562,60.61192863226562
6700.0,60.101302332747316,60.101302332747316
6800.0,56.1852978223944,56.1852978223944
