Elevation,Area
100,195.55
200,243.21
300,445.42
400,544.80
500,637.97
600,923.03
700,949.65
800,1200.37
900,1161.52
1000,958.45
1100,894.27
1200,844.47
1300,797.89
1400,639.90
1500,399.69
1600,244.92
1700,123.86
1800,66.54
1900,25.12
2000,7.08
2100,0.21
2200,0.21
