Elevation,Area
100,1653.30
200,1883.84
300,1978.29
400,916.38
500,628.31
600,469.89
700,417.08
800,321.77
900,280.13
1000,271.54
1100,283.56
1200,269.18
1300,208.65
1400,147.68
1500,112.48
1600,72.77
1700,47.87
1800,31.99
1900,17.17
2000,14.17
2100,9.23
2200,6.65
2300,4.29
2400,1.29
2500,0.64
2600,0.43
2700,0.21
