Elevation,Area
100,119.78
200,71.70
300,737.78
400,346.67
500,401.84
600,430.82
700,416.87
800,397.76
900,402.70
1000,394.97
1100,396.90
1200,412.58
1300,443.05
1400,472.25
1500,392.18
1600,465.38
1700,435.11
1800,264.89
1900,163.78
2000,109.91
2100,87.58
2200,56.88
2300,36.49
2400,29.41
2500,19.96
2600,10.30
2700,7.30
2800,7.94
2900,4.72
3000,5.37
3100,4.29
3200,1.29
3300,1.29
3400,1.29
3500,0.21
