Elevation,Area
100,449.92
200,500.80
300,831.37
400,558.54
500,286.57
600,209.72
700,137.38
800,99.39
900,106.47
1000,136.09
1100,132.23
1200,134.38
1300,132.44
1400,129.65
1500,134.80
1600,128.80
1700,121.71
1800,114.63
1900,122.36
2000,129.01
2100,120.21
2200,132.44
2300,134.81
2400,153.91
2500,157.34
2600,184.82
2700,197.06
2800,169.15
2900,122.78
3000,106.90
3100,58.60
3200,30.05
3300,16.10
3400,10.73
3500,8.16
3600,3.65
3700,3.86
3800,1.07
3900,0.86
4000,0.21
