Elevation,Area
100,14719.15
200,3147.33
300,2419.64
400,2204.98
500,2124.05
600,1963.05
700,1688.93
800,1319.51
900,1069.21
1000,890.83
1100,721.68
1200,578.72
1300,574.64
1400,388.75
1500,281.42
1600,172.16
1700,112.70
1800,79.42
1900,57.10
2000,40.78
2100,32.63
2200,28.12
2300,22.54
2400,18.46
2500,15.88
2600,10.09
2700,8.37
2800,5.80
2900,3.65
3000,3.86
3100,3.86
3200,2.79
3300,3.22
3400,1.72
3500,1.50
3600,1.29
3700,1.07
3800,1.50
3900,0.21
