Elevation,Area
100,8207.90
200,1638.06
300,1224.63
400,1010.61
500,880.32
600,702.58
700,599.33
800,515.18
900,391.11
1000,265.75
1100,185.68
1200,134.59
1300,116.77
1400,158.20
1500,212.73
1600,172.80
1700,13.31
1800,4.08
1900,0.64
