Elevation,SCA,CCA
0.0,0.02654487361618962,0.02654487361618962
100.0,0.02361991738134137,0.02361991738134137
200.0,0.02694081074121137,0.02694081074121137
300.0,0.03700707972448582,0.03700707972448582
400.0,0.02463243232057585,0.02463243232057585
500.0,0.027220277167612772,0.027220277167612772
600.0,0.03815527341000417,0.03815527341000417
700.0,0.0489155226987645,0.0489155226987645
800.0,0.0754342142038551,0.0754342142038551
900.0,0.1297117893934402,0.1297117893934402
1000.0,0.2305818807256879,0.2305818807256879
1100.0,0.42328237146197734,0.42328237146197734
1200.0,0.7627601954383207,0.7627601954383207
1300.0,1.2749830440584506,1.2749830440584506
1400.0,2.0285023755355853,2.0285023755355853
1500.0,2.9703711296006556,2.9703711296006556
1600.0,4.272304250478401,4.272304250478401
1700.0,5.690871825050785,5.690871825050785
1800.0,7.680515047037798,7.680515047037798
1900.0,9.841972896863847,9.841972896863847
2000.0,13.212120875045397,13.212120875045397
2100.0,16.402611136268696,16.402611136268696
2200.0,19.895719919983197,19.895719919983197
2300.0,23.16249431265519,23.16249431265519
2400.0,26.765607424612305,26.765607424612305
2500.0,30.484015904569805,30.484015904569805
2600.0,33.679752633236504,33.679752633236504
2700.0,36.67726598986449,36.67726598986449
2800.0,39.48128670535952,39.48128670535952
2900.0,42.45267399842661,42.45267399842661
3000.0,45.073552363600065,45.073552363600065
3100.0,47.17635935155064,47.17635935155064
3200.0,49.46267574466007,49.46267574466007
3300.0,51.518435654504174,51.518435654504174
3400.0,53.19458924188757,53.19458924188757
3500.0,54.88528752076869,54.88528752076869
3600.0,56.79235477906009,56.79235477906009
3700.0,58.558926229719866,58.558926229719866
3800.0,60.659710390297704,60.659710390297704
3900.0,62.40229657909874,62.40229657909874
4000.0,64.90778485028152,64.90778485028152
4100.0,67.22784022718963,67.22784022718963
4200.0,69.78888823073495,69.78888823073495
4300.0,72.9953580348739,72.9953580348739
4400.0,76.50471724508395,76.50471724508395
4500.0,79.28073651064969,79.28073651064969
4600.0,81.3960916232909,81.3960916232909
4700.0,82.64193258935656,82.64193258935656
4800.0,84.15504854613614,84.15504854613614
4900.0,86.96221660753923,86.96221660753923
5000.0,89.06422625902624,89.06422625902624
5100.0,90.04814271954558,90.04814271954558
5200.0,92.02845389016542,92.02845389016542
5300.0,92.73156759822963,92.73156759822963
5400.0,94.18128736834106,94.18128736834106
5500.0,94.75944995115563,94.75944995115563
5600.0,94.5898635711646,94.5898635711646
5700.0,90.171374297632,90.171374297632
5800.0,91.97248580158362,91.97248580158362
5900.0,92.49204908132558,92.49204908132558
6000.0,89.74226174203989,89.74226174203989
6100.0,90.19793659808882,90.19793659808882
6200.0,86.4516267778354,86.4516267778354
6300.0,88.10247902817659,88.10247902817659
6400.0,92.65749095719185,92.65749095719185
6500.0,95.19258510285252,95.19258510285252
