Elevation,Area
100,65.04
200,75.77
300,61.39
400,73.41
500,81.36
600,92.09
700,94.66
800,104.75
900,107.54
1000,102.61
1100,88.87
1200,82.86
1300,82.43
1400,74.06
1500,75.35
1600,70.84
1700,74.27
1800,58.82
1900,54.52
2000,48.94
2100,45.94
2200,38.85
2300,32.20
2400,34.56
2500,31.98
2600,30.70
2700,30.70
2800,29.41
2900,27.91
3000,25.54
3100,27.91
3200,17.82
3300,11.81
3400,12.66
3500,8.37
3600,3.22
