Elevation,Area
100,529.35
200,294.94
300,207.15
400,182.03
500,165.07
600,198.34
700,214.44
800,185.25
900,148.97
1000,138.88
1100,119.78
1200,102.61
1300,87.37
1400,51.73
1500,36.92
1600,19.32
1700,11.59
1800,3.86
1900,2.15
2000,0.64
