Elevation,SCA,CCA
0.0,6.878150338743181,6.878150338743181
100.0,9.05838960666233,9.05838960666233
200.0,11.16350301762243,11.16350301762243
300.0,11.034363537633569,11.034363537633569
400.0,12.005489165995483,12.005489165995483
500.0,14.822697565872314,14.822697565872314
600.0,17.518544534399986,17.518544534399986
700.0,19.469579457659563,19.469579457659563
800.0,22.78555821546998,22.78555821546998
900.0,25.9650371805739,25.9650371805739
1000.0,30.700569246324743,30.700569246324743
1100.0,35.49574273012517,35.49574273012517
1200.0,39.94713681122837,39.94713681122837
1300.0,44.51641523711492,44.51641523711492
1400.0,49.389548980639994,49.389548980639994
1500.0,53.543689831737325,53.543689831737325
1600.0,57.7057306033305,57.7057306033305
1700.0,58.460502353038336,58.460502353038336
1800.0,58.50336888195119,58.50336888195119
1900.0,63.026453605309264,63.026453605309264
2000.0,65.69705870358406,65.69705870358406
2100.0,50.66666283865036,50.66666283865036
2200.0,14.37934788293231,14.37934788293231
2300.0,16.235134942676066,16.235134942676066
