Elevation,SCA,CCA
0.0,0.43919658975637593,0.43919658975637593
100.0,0.4406757853530955,0.4406757853530955
200.0,0.6775495487302535,0.6775495487302535
300.0,0.6273943540796725,0.6273943540796725
400.0,1.0308718233954763,1.0308718233954763
500.0,1.622126113969444,1.622126113969444
600.0,2.2635794394737,2.2635794394737
700.0,2.924127166039368,2.924127166039368
800.0,3.810238136032216,3.810238136032216
900.0,5.154334456237092,5.154334456237092
1000.0,6.7308821128002245,6.7308821128002245
1100.0,8.407960138279856,8.407960138279856
1200.0,11.23877720922157,11.23877720922157
1300.0,16.38138626608747,16.38138626608747
1400.0,23.370983258947508,23.370983258947508
1500.0,31.24907546890284,31.24907546890284
1600.0,39.72839551532543,39.72839551532543
1700.0,46.376140173470304,46.376140173470304
1800.0,55.34075641546924,55.34075641546924
1900.0,65.55606386291485,65.55606386291485
2000.0,76.63133939037611,76.63133939037611
2100.0,80.12509362523123,80.12509362523123
2200.0,79.99465194948903,79.99465194948903
2300.0,83.33220713223679,83.33220713223679
2400.0,83.61537166054558,83.61537166054558
2500.0,84.7340472215295,84.7340472215295
2600.0,85.37987964742011,85.37987964742011
2700.0,85.73965521929377,85.73965521929377
2800.0,86.02316785948037,86.02316785948037
2900.0,86.47322394595504,86.47322394595504
3000.0,85.17428238094213,85.17428238094213
3100.0,85.93612366479664,85.93612366479664
3200.0,84.36572433774836,84.36572433774836
3300.0,86.61497132247368,86.61497132247368
3400.0,86.21385726749124,86.21385726749124
3500.0,91.14988622529302,91.14988622529302
3600.0,91.50152398677166,91.50152398677166
3700.0,91.60596026490066,91.60596026490066
