Elevation,SCA,CCA
0.0,5.09,5.09
100.0,13.42,13.42
200.0,17.45,17.45
300.0,21.43,21.43
400.0,25.83,25.83
500.0,30.38,30.38
600.0,34.89,34.89
700.0,39.66,39.66
800.0,47.15,47.15
900.0,51.40,51.40
1000.0,57.77,57.77
