Elevation,Area
3100,0.43
3200,1.07
3300,549.74
3400,300.95
3500,310.40
3600,486.85
3700,930.97
3800,870.44
3900,949.01
4000,832.87
4100,1029.93
4200,1182.34
4300,1199.52
4400,1337.54
4500,1065.56
4600,938.27
4700,764.83
4800,666.30
4900,496.94
5000,331.01
5100,232.26
5200,186.32
5300,139.10
5400,97.88
5500,88.01
5600,67.19
5700,49.59
5800,32.63
5900,23.18
6000,13.95
6100,11.16
6200,8.16
6300,7.94
6400,2.79
6500,1.93
6600,0.64
